Job Title,Job Description
Java Developer,"Areas of responsibility: -
The candidate will be responsible for technology framework and able to demonstrate technical leadership in all the bricks and modules in IoT enabled cloud applications development, with a focus on the design of systems and services that run on shared cloud platforms.
The Technical Lead would play a major role in design and development entire application with entrepreneurial mind set.
Additionally, the Technical Lead will be responsible for ensuring that all applications are designed and optimized for cost, high availability, and elastic scalability.
Technical Competencies: -
The ideal candidate should have a Masters/Bachelors degree in Computer Science or equivalent. Advanced degree or additional certification on IOT/Data analytics/Cloud solution is welcome.
Minimum 7 or more years experience in developing complex IOT application in large product-based organizations is required. Proficient in Web app/mobile app development(Android and iOS), middleware, database management and subscription services.
Proficient in Java full stack development and able to provide technical leadership to team
The position requires strong technical leadership and team player skills and must be able to collaborate with design partners and efficiently deal with a group of high performing individuals.
Hands on experience in development to demonstrate knowledge of cloud architecture and implementation features. Should possess knowledge of DevOps tool chains and processes and Act as a Subject Matter Expert to the organization on cloud based end-to-end architecture, including Azure components.
Keep up overall industry knowledge on latest trends and technology evolution. Conversant with solutions architecture and evaluate architectural alternatives for various system and services like IaaS, PaaS, etc.
Should drive scope definition, perform requirements analysis, functional and technical design, application build, product configuration, unit testing, and production deployment. Exposure to multiple, diverse technologies and processing environments.
Conversant with business process re-engineering principles. Strong understanding of network architecture and application development methodologies
Areas of responsibility: -
The candidate will be responsible for technology framework and able to demonstrate technical leadership in all the bricks and modules in IoT enabled cloud applications development, with a focus on the design of systems and services that run on shared cloud platforms.
The Technical Lead would play a major role in design and development entire application with entrepreneurial mind set.
Additionally, the Technical Lead will be responsible for ensuring that all applications are designed and optimized for cost, high availability, and elastic scalability.
Technical Competencies: -
The ideal candidate should have a Masters/Bachelors degree in Computer Science or equivalent. Advanced degree or additional certification on IOT/Data analytics/Cloud solution is welcome.
Minimum 7 or more years experience in developing complex IOT application in large product-based organizations is required. Proficient in Web app/mobile app development(Android and iOS), middleware, database management and subscription services.
Proficient in Java full stack development and able to provide technical leadership to team
The position requires strong technical leadership and team player skills and must be able to collaborate with design partners and efficiently deal with a group of high performing individuals.
Hands on experience in development to demonstrate knowledge of cloud architecture and implementation features. Should possess knowledge of DevOps tool chains and processes and Act as a Subject Matter Expert to the organization on cloud based end-to-end architecture, including Azure components.
Keep up overall industry knowledge on latest trends and technology evolution. Conversant with solutions architecture and evaluate architectural alternatives for various system and services like IaaS, PaaS, etc.
Should drive scope definition, perform requirements analysis, functional and technical design, application build, product configuration, unit testing, and production deployment. Exposure to multiple, diverse technologies and processing environments.
Conversant with business process re-engineering principles. Strong understanding of network architecture and application development methodologies
Expert knowledge of object-oriented programming, Architecture and Design Patterns.
Strong development and debugging experience with Java/J2EE technologies, including Spring (Spring Framework and Spring Boot), Hibernate, Web Application/ Web Services with Apache Tomcat, Restful Webservices, etc.
Experience troubleshooting technologically challenging customer issues. Able to use advanced debugging techniques including analysis of heap/thread dump files, tracing, and performance tuning and monitoring
Experience in REST, SOA, Pub-Sub, and good knowledge of Microservice architectures
Experience in UI based technologies i.e. HTML , Angular 6/7/8
Experience in one or more Non-relational databases such as MongoDB, Cassandra
Proficiency with Unix/Linux.
Demonstrated experience in working with Virtualization and Containerization stacks and tools. Knowledge of container and cluster orchestration technologies, such as Docker, Kubernetes, etc.
Proven ability to effectively troubleshoot program errors.
Ability to write efficient and optimized code for achieving the highest performance.
Skills in - Java , J2EE, REST Web service , Sprint boot framework , HTML,CSS, Angular 6/7/8, MongoDB, Kubernetes, Docker, Azure Cloud, AI and ML (Good to have)
Behavioral Requirement: -
Demonstrate technical leadership and ability to work in agile environment as a constructive team player
Work closely with project team spread across different locations to manage scope and technical risks.
Assume a role of coach and mentor to junior project team members on their assigned project tasks. Develop a cohesive team and ensure their sustained success"
Network Administrator,"looking for network administrators freshers can also apply
1. Must have Good knowledge in Windows server and client administration.
2. AD User Management
3. Antivirus management
4. Access control management
5. Desktop level support management
6. Provide functional level 2 support for IT operations.
7. LAN/WAN administration
8. Server Administration (DNS, DHCP, AD)
9. Installation, configuration and administration for windows client operating systems.
10. Learn and perform the administration of Firewall , VoIP devices
11. Ensure backup activity and Define backup strategies
12. Manage all IT tools / devices.
13. Good communication skills.
Accountabilities
1. Vendor management.
2. Proper maintenance and functioning of office network and systems.
3. Technical support for associates including L1 , L2 support.
4. VoIP and conferencing systems management
5. Antivirus and patch management.
6. Access control and CCTV management.
7. Asset management
8. Stock maintaining.
Desired candidate profile
1. Degree / Diploma / B.Tech
2. Any certifications in Server / Network administration would be an added advantage (MCP,MCSE, CCNA)
3. Candidate should have a minimum of 3 - 4 year experience in the relevant profile.
4. Frequent job hoppers are not preferred.
Responsibilities
1. Day to day user level support based on tickets ,
2. Monitoring and maintaining office infrastructure health including firewall and servers
3. PRTG based continuous network monitoring
Call or WhatsApp For more information (+9l-95-284-637-79) HR TEAM"
JavaScript Developer,"Experience: 1 - 4 Years
Qualification: B.Tech (CS/IT/EC) / BCA / MCA
Job Description
We are looking for a JavaScript Developer who is motivated to combine the art of design with the art of programming. Responsibilities will include implementing visual elements and their behaviors with user interactions. You will work with both front-end and back-end web developers to build all client-side logic. You will also be bridging the gap between the visual elements and the server-side infrastructure, taking an active role on both sides, and defining how the application looks and functions.
Skills Required
Strong understanding of JavaScript, its quirks, and workarounds
Practical HTML5, CSS, Node / IONIC JavaScript experience
Good understanding and knowledge of advanced JavaScript libraries and frameworks such as AngularJS, Knockout JS, Backbone JS, React JS, etc.
Good understanding of asynchronous request handling, partial page updates, and AJAX
Proficient understanding of cross-browser compatibility issues and ways to work around such issues
Familiarity with JavaScript module loaders, such as Require. js and AMD
Familiarity with front-end build tools, such as Grunt and Gulp.js Proficient understanding of code versioning tools, such as {{Git / Mercurial / SVN}}
Good understanding of browser rendering behavior and performance Using IONIC Framework, you will be a part of a strike team to create real-time multiplayer games on Web and iOS/Android/Windows devices.
WHY SHOULD YOU CONSIDER MOBZWAY
FOR A PROSPEROUS CAREER?
A job in our organization will provide you ample amount of opportunities and every day you will get the chance to acquire new skills and upgrade existing ones. Mobzway has highly dynamic work culture where knowledge is shared freely and you will learn the ways to overcome the challenges in the designing and development of best in class games for global clients. Our company has made a contribution in taking the Indian gaming industry to the next level of success. We are looking for talented individuals who not only take the responsibility of their own work but for the success of the entire team at large and has ability to work as a part of multidisciplinary team. We are looking for people who would like to be a part of our group and contribute to our goal of developing exciting and innovative gaming products. We provide a platform for boundless achievements to all our employees and with the talent and passion that you have there is no limit to what we can achieve working as a team.
To apply, please send an email to hr@mobzway.com telling us about yourself and your past development experience."
JavaScript Developer,"Kolkata
Web Developer
HTML, CSS, PHP, CakePHP, JAVASCRIPT, Wordpress, Jquary, MySQL,Ajax, Joomla..
Experience 0 - 5 Years
Salary 1 Lac 50 Thousand To 6 Lac P.A.
Industry IT Software - Application Programming / Maintenance
Qualification Diploma, Professional Degree, B.C.A, B.Tech/B.E, M.C.A
Key Skills Computer CSS PHP CakePHP Wordpress Javascript Jquery MSQL Ajax joomla
About Company
Company Name
100% Assured Job Consultancy
About Company Live your dreams with us.
Email ID soniaspat@gmail.com"
Full Stack Developer,mhsi privately held company based rochester hill mi supporting manufacturing program management data management design customer logistics logistics related activity activity include project management design rack container mhsi 's customer include automotive oem automotive tier one 's heavy manufacturing mhsi 's personnel work extension customer mhsi searching full-time full stack web developer strong db background join growing development team position handle creation maintenance web database mobile application role requires candidate able assume full develop duty laravel- based web application experience similar php-based mvc framework highly preferred ideal candidate ha passion programming learning new technology motivated problem-solver self- starter minimum 6 year experience web development field requirement position 3+ year experience lead developer role project using php framework laravel preferred symfony slim mvc-based framework solid skill using html 5 cs 3 bootstrap javascript/jquery development experience sql server t-sql professional effective written oral communication skill good follow-up interface skill self-starter ability multi-task switching multiple project course work day make stand experience access access sql + programming vb macro etc experience version control git svn experience familiarity .net vb experience photoshop wordpress experience design pattern experience package management composer experience objective-c/swift and/or experience interest io android development big plus 's health insurance competitive salary based experience flexible work schedule additional requirement applicant offered job company need physical tested drug part post job offer employment screening process candidate must ability work usa sorry unable sponsor visa time please call regarding position
Django Developer,"Office Location: Cochin, Kerala.
Present Status: Work from Home
Designing user interactions on web pages
Developing back end website applications
Developing front end website architecture
Sound Knowledge of Web Frameworks (Flask or Django)
Knowledge of JavaScript, CSS, and HTML
Knowledge to use Python packages such as Pandas, MatPlotib, NumPy, etc.
Job Type: Full-time
Salary: 15,926.00 - 64,913.00 per month
Benefits:
Cell phone reimbursement
Internet reimbursement
Paid sick time
Paid time off
Work from home
Schedule:
Morning shift
Speak with the employer
+91 8111886544"
Node js developer,"Developing and delivering quality services and solutions using JAVA, Node.JS, HTTP, REST
Good programming experience on Nodejs, Express, promises, having developed
production applications using these frameworks.
 Should be able to architect and design the backend services without supervision
 Interface and integration with Mysql or MongoDB databases
 Deployment experience on AWS including understanding of Nginx, AWS services would
be desirable
B.E./B.Tech. in Computer Science/ IT or MCA would be preferred.
00-6.00 Years
Bachelor Of Technology (B.Tech/B.E)"
Backend Developer,"We are looking for an experienced Backend Web Developer.
We are looking for candidates with extensive knowledge of PHP, Wordpress and Framework like CakePHP, CI, Yii, Laravel,Api's etc.
EXPERIENCE
This position is ideal for creative individuals who are skilled at coding and understand enterprise systems and should have minimum experience of 2+ years.
EDUCATION AND QUALIFICATION
B. Tech, BCA, MCA
Any certified Course in IT
BE or MS in Computer Science or equivalent experience
KEY RESULT AREA
Strong fundamentals in OOPS, MySQL, HTML, CSS, JavaScript, Jquery, Ajax, CorePHP
SQL / MySQL DB design and Development
Integrating code with content management systems and back-ends for large-scale websites and web applications.
Must have worked with Wordpress, Codeigniter, Php
Must have experience with HTML, XML, CSS, and JavaScript.
Build products using Core PHP/Wordpress /JavaScript/ JQuery.
Familiar With Development and Debugging Tools for Cross-Browser Issues
Familiar With Social Media and Third-Party APIs
Solid Understanding of Object-Oriented Programming (OOPs)
Basic knowledge of Search Engine Optimization process along with strong technical skills, front-end web development.
Integrate payment gateways such as PayPal, Stripe, Payoneer, etc.
You must have strong written and oral communication skills, a solid grasp on graphic design, and exceptional time management capabilities.
You must be good at web servers (Linus & Windows)
Update current websites to meet modern web standards
You are going to be responsible for maintaining, expanding, and scaling our site.
Gather and refine specifications and requirements based on technical needs
Cooperate with web designers to match visual design intent.
QUALIFICATION AND SKILLS
PHP
Knowledge of Laravel, BootStrap, Codeigniter, CakePHP, and Yii will be plus
Wordpress (required),
Shopify, Woo Commerce, and similar eCommerce websites
HTML
CSS
SASS/SCSS
Javascript, Jquery
API's
Job Type: Full-time
Salary: 25,000.00 - 35,000.00 per month
Supplemental Pay:
Performance bonus
Experience:
work: 2 years (Preferred)
total work: 2 years (Required)
PHP, HTML: 1 year (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Node js developer,"Node.js Developer who has experience building back-end services and managing data exchange between the server and user-facing applications. Responsibilities will include the development of back-end logic, definition and maintenance of the database and maintaining the best possible performance, quality and responsiveness of the application.
- Mongo DB
- Nodejs with ES6
- Typescript
Job Type: Full-time
Salary: 600,000.00 per year
Benefits:
Health insurance
Work from home
Schedule:
Monday to Friday
Experience:
software development: 3 years (Required)
total work: 3 years (Required)
node js: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Machine Learning,"__
**
PDI provides services across all verticals and continues to grow as a leader across every sector of data management, from Big Data to Data Science. Our teams talent is what sets us apart from our competitors and we continuously seek out the foremost talent of the technology community to give you the best result possible.
Job Description:
Candidate Option 1
Recent graduate (Bachelor's or Master's) from any IIM university who is looking to start a career in Data Governance
No work experience required
Candidate Option 2
Candidate with minimum 5 years experience working with leading Indian consulting firm: Cognizant, Accenture, Deloitte, PWC, KPMG
Bachelor's from any Indian university
All Candidates will:
 Be able to work remotely
 Will have the opportunity for Canadian visa sponsorship
Requirements:
Recent graduate from Top IIM university who is looking to start a career in Data Governance OR Candidate with minimum 5 years experience working with leading Indian consulting firm: Cognizant, Accenture, Deloitte, PWC, KPMG
Bachelor's in Information Systems, Computer Science, or other related field.
Must be able to work IST night shifts to overlap at least 3 hours with PST company.
Advanced English oral and written skills.
Ability to explain digital concepts and technologies to business leaders, and business concepts to technologists
Outstanding analytical and problem-solving abilities.
Familiarity with business information generation and analysis methods.
Ability to effectively drive business, culture and technology change in a dynamic and complex operating environment.
Familiarity and knowledge of Data Governance concepts and tools is preferred but not mandatory to have
Job Type: Full-time
Schedule:
Night shift
Experience:
work: 2 years (Preferred)
total work: 2 years (Preferred)
Education:
Bachelor's (Preferred)"
Wordpress Developer,"Experience:-1-3 Years
Job Description
Should have the knowledge of PHP, JQuery, JavaScript, MySql, and must have experience of WordPress.Setting up multi-site WordPress builds.
Integrating feeds from social networks.
Custom developing blogs.
Integrating with third-party APIs."
Full Stack Developer,revolutionary startup elearning industry looking full stack web developer join rapidly growing team team currently developing cloud based teaching technology utilized student around world ideal candidate skilled javascript full stack web developer working heavily node angular familiarity consuming api well large data set additionally candidate able effectively communicate excel within team based environment required skill & experience 5+ year javascript 3+ year angular 2 5+ year node desired skill & experience familiarity rest api large data set tech breakdown 50 front end 50 back end daily responsibility 55 hand 45 team collaboration offer competitive pay $ 75000/year doe receive following benefit casual workplace culture on-site gym 401 k paid sick time leave applicant must currently authorized work united state full-time basis future position doe offer sponsorship jobspring partner part motion recruitment network provides staffing solution contract contract-to-hire direct hire across 10 major north american market unique expertise today highest demand tech skill set paired deep network knowledge local technology market result exemplary track record candidate client
DevOps Engineer,"What We Do and How?
We are a market research company, revolutionizing how it's done! We mix fast paced development and unique approaches to bring best practices and strategy to our technology. Our tech stack is deep, leveraging several languages and frameworks including Python, C#, Java, Kotlin, React, Angular, and Django among others. Our engineering hurdles sit at the intersection of technologies ranging from mobile, computer vision and crowdsourcing, to machine learning and big data analytics.
Our Team
From San Francisco to Chicago to Ottawa, our R&D team is comprised of talented individuals spanning across a robust tech stack. The R&D team is comprised of product, data analytics, engineers across Front End, Back End, DevOps, Business Intelligence, ETL, Data Science, Mobile Apps, and much more. Across these different groups we work towards one common goal: To build products into efficient and seamless user experiences that help our clients succeed.
Numerator is looking for a DevOps and Cloud Engineer to join our growing distributed Global DevOps team. This is a unique opportunity where you will get a chance to work with an established and rapidly evolving platforms that handles millions of requests and massive amounts of data. In this position, you will be responsible for taking on new initiatives to automate, enhance, maintain, and scale services in a rapidly-scaling SaaS environment.
As a member of our team, you will make an immediate impact as you help build out and expand our technology platforms across several software products. This is a fast-paced role with high growth, visibility, impact, and where many of the decisions for new projects will be driven by you and your team from inception through production.
Some of the technologies we frequently use include: Terraform, Ansible, SumoLogic, Kubernetes, and many AWS-native services.
What you will get to do
Develop and test the cloud infrastructure to scale a rapidly growing ecosystem.
Monitor and improve DevOps tools and processes, automate mundane tasks, and improve system reliability.
Provide deep expertise to help steer scalability and stability improvements early in the life-cycle of development while working with the rest of the team to automate existing processes that deploy, test, and lead our production environments.
Train teams to improve self-healing and self-service cloud-based ecosystems in an evolving AWS infrastructure.
Build internal tools to demonstrate performance and operational efficiency.
Develop comprehensive monitoring solutions to provide full visibility to the different platform components using tools and services like Kubernetes, Sumologic, Prometheus, Grafana and, Datadog.
Identify and troubleshoot any availability and performance issues at multiple layers of deployment, from hardware, operating environment, network, and application.
Work cross-functionally with various teams to improve Numerators infrastructure through automation.
Work with other teams to assist with issue resolutions related to application configuration, deployment, or debugging.
Lead by example and evangelize DevOps best practice within other engineering teams at Numerator.
A minimum of 5 years of work experience in backend software, DevOps, or a related field.
A passion for software engineering, automation and operations and are excited about reliability, availability and performance.
Availability to participate in after-hours on-call support with your fellow engineers.
Strong analytical and problem-solving mindset combined with experience troubleshooting large scale systems.
Fundamental knowledge in networking; operating systems; package build system (IP subnets and routing, ACLs, Core Ubuntu, PIP and NPM).
Experience with automation technologies to build, deploy and integrate both infrastructure and applications (e.g., Terraform, Ansible).
Experience using scripting languages like Python and *nix tools (Bash, sed/awk, Make).
You enjoy developing and managing real-time distributed platforms and services that scale billions of requests.
Have the ability to manage multiple systems across stratified environments.
A deep enthusiasm for the Cloud and DevOps and keen to get other people involved.
Experience with scaling and operationalizing distributed data stores, file systems and services.
Running services in AWS or other cloud platforms, strong experience with Linux systems.
Experience in modern software paradigms including cloud applications and serverless architectures.
You look ahead to identify opportunities and foster a culture of innovation.
BS, MS or Ph.D. in Computer Science or a related field, or equivalent work experience.
Nice to haves
Previous experience working with a geographically distributed software engineering team.
Experience with storage optimizations and management
Solid understanding of building scalable, highly performant systems and services
Expertise with big data, analytics, machine learning, and personalization.
Start-up or CPG industry experience
If this sounds like something you would like to be part of, wed love for you to apply! Don't worry if you think that you don't meet all the qualifications here. The tools, technology, and methodologies we use are constantly changing and we value talent and interest over specific experience.
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."
Wordpress Developer,"Technical Skills : HTML5, CSS, JavaScript, WordPress, React
Job Responsibility
Determining the structure and design of web pages.
Ensuring user experience determines design choices.
Developing features to enhance the user experience.
Striking a balance between functional and aesthetic design.
Ensuring web design is optimized for smartphones.
Building reusable code for future use.
Optimizing web pages for maximum speed and scalability.
Utilizing a variety of markup languages to write web pages.
Maintaining brand consistency throughout design.
Front End Developer Requirements:
Degree in Computer Science or related field.
Understanding of key design principles.
Proficiency with HTML, CSS, JavaScript , WordPress and jQuery.
Understanding of server-side CSS.
Experience with graphic design applications such as Adobe Illustrator.
Experience with responsive and adaptive design.
Understanding of SEO principles.
Good problem solving skills.
Excellent verbal communication skills.
Application Deadline: 22/12/2020
Expected Start Date: 14/12/2020
Job Type: Full-time
Salary: 10,708.00 - 35,065.00 per month
Schedule:
Morning shift
Supplemental Pay:
Performance bonus
Experience:
HTML5/CSS3/JQuery: 4 years (Required)
wordpress /HTML: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Yes"
Machine Learning,"Excited by Big Data, Machine Learning and Predictive Software? Interested in creating new state-of-the-art solutions using Machine Learning and Data Mining techniques on Terabytes of Data?
At Amazon Bangalore, we are developing state-of-the-art large-scale Machine Learning Services and Applications on the Cloud involving Terabytes of data. We work on applying predictive technology to a wide spectrum of problems in areas such as Amazon Retail, Seller Services, Customer Service, Alexa, Chatbots and so on. We are looking for talented and experienced Machine Learning Scientists (Ph.D. in a related area preferred) who can apply innovative Machine Learning techniques to real-world e-Commerce problems. You will get to work in a team dedicated to advancing Machine Learning technology at Amazon and converting it to business-impacting solutions.
Major responsibilities
 Use machine learning, data mining and statistical techniques to create new, scalable solutions for business problems
 Analyze and extract relevant information from large amounts of Amazons historical business data to help automate and optimize key processes
 Design, develop and evaluate highly innovative models for predictive learning
 Establish scalable, efficient, automated processes for large scale data analyses model development, model validation and model implementation
 Research and implement novel machine learning and statistical approaches
Basic Qualifications
Basic Qualifications
 A Masters and/or PhD in CS, Machine Learning, Operational research, Statistics or in a highly quantitative field.
 Experience in predictive modelling and analysis, predictive software development.
 Strong problem-solving ability
 Good skills with Java/Scala or C++, Perl/Python (or similar scripting language)
 Experience in using R, Matlab, or any other statistical software
 Strong communication and data presentation skills
Preferred Qualifications
Preferred Qualifications
 Experience handling gigabyte and terabyte size datasets
 Experience working with distributed systems and grid computing
 Knowledge of the latest and state of the art ML technology.
 Publications or presentation in recognized Machine Learning and Data Mining journals/conferences"
Database Administrator,job description bring passion forefront program administrator international program prefer bilingual arabic spanish mandarin others join one nation comprehensive academic medical center uchicago medicine international program department currently ha exciting opportunity program administrator oversee daily operation international guest interpreting service unit job summary role program administrator oversees daily operation international program including patient coordinator guest service unit well interpreter service assist director development standard operation procedure equivalent best practice industry oversee care coordination international patient including scheduling medical appointment following treatment plan developed clinical team supervise team provides patient referral source high expectation diverse array choice independent guidance booking preferred provider non-clinical service including transportation lodging banking service service needed interpreter religious support community resource restaurant supermarket shopping tour entertainment provide efficient individualized service international patient seeking care ucm maintaining high patient satisfaction creating operational efficiency essential functions/responsibilities supervise patient coordinator unit including proper patient care coordination scheduling medical appointment collecting medical record communicating clinical non-clinical team support patient need request supervise team handle patient family request lodging transportation banking service non-clinical service needed supervise timely coordination interpreting service person phone video-conference reporting director utilization data contain cost increase quality delivery collect track analyze accurate data drive insight increasing volume ; develop system appropriately collect data supervise administrative activity department including coordinating out-of-office protocol time keeping coverage rotation employee international program conduct bi-weekly 1:1 meeting employee payroll annual evaluation assist director international program on-boarding training orientation new employee performs duty assigned _you 'll thrive position _ make thoughtful decision identify issue problem opportunity ; pro-actively recognize need improvement work others develop sense common purpose ; understand different perspective issue ; gather examines information available generate alternative - create relevant option including financial resource implication addressing problem opportunity select appropriate action - formulate clear decision criterion ; evaluates option considering implication consequence ; chooses effective option commit implementation work sense urgency bias action implement decision act courage & conviction look interaction activity process maximize patient customer employee experience ; speaks point view confidence even topic controversial ; share point view manner build support alert right person expectation standard met ucmc value risk ensure proper resolution achieved explanation received ; escalates appropriately needed communicate impact focus message others provide undivided attention defer judgment convey message logically simply confidence check understanding asking question seeking clarity responding accordingly qualification required bachelor degree experience managing practice department business experience management personnel experience hospitality healthcare operation and/or marketing proficiency office word excel access powerpoint outlook required ; experience spreadsheet / database management data analysis reporting ability work flexible extended hour strong organizational skill ability thrive fast-paced team-oriented environment continuous interruption often demand multi-tasking customer service attitude high quality work orientation professional demeanor including tact discretion track record establishing positive client customer relationship creating hospitable environment customer family ability motivate self work independently collaboratively think creatively required ; professional adherence dress code required demonstrated ability complete multiple task meet deadline fast paced office environment internet researching skill required ability work minimal supervision proven ability work effectively diplomatically staff member senior leader well student faculty corporate contact occasional evening hour weekend local travel preferred master business administration related field minimum three 3 year related work experience academic medical center advanced analytical skill need develop recommend new system workflow procedure second language preferred e.g arabic spanish mandarin others plus attuned cultural linguistic religious need patient needed join u _we forefront medicine since 1899 provide superior healthcare compassion always mindful patient person individual accomplish need employee passion talent commitment patient together working advance medical innovation serve health need community move collective knowledge forward like add enriching human life profile university chicago medicine forefront work really matter join u bring passion._ _bring career next level hospital thriving ; patient satisfaction employee engagement forefront medicine take advantage offer bringyourpassiontotheforefront_ _university chicago medicine growing ; discover part pursuit excellence _ _www.uchospitals.edu/jobs_ _the university chicago medical center equal opportunity employer evaluate qualified applicant without regard race color ethnicity ancestry sex sexual orientation gender identity marital status civil union status parental status religion national origin age disability veteran status legally protected characteristics._
iOS Developer,"Job Responsibilities:
Design and build applications for the iOS platform.
Help maintain code quality, organization, and automatisation.
Ensure the performance, quality, and responsiveness of applications.
Identify and correct bottlenecks and fix bugs.
Collaborate with a team to define, design, and ship new features.
Proficient with Objective-C or Swift (depending on project requirements).
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Strong knowledge of SDLC methodologies - ideally Agile.
Experience with offline storage, threading, and performance tuning.
Familiarity with RESTful APIs to connect iOS applications to back-end services.
Familiarity with push notifications.
Proficient understanding of code versioning tools (such as Git, Mercurial or SVN).
Understanding of Apples design principles and interface guidelines.
Experience with performance and memory tuning with tools (such as Instruments, depending on project needs).
Fresher with good technical knowledge or have training in iPhone are also welcome to apply for the Job."
JavaScript Developer,"Neoito is on the lookout for exceptional talents that can thrive in a high-performance environment as a JavaScript developer.
Our tech-stack revolves around JavaScript - React, Angular, Vue, Node.js & MongoDB for the web and React Native and flutter for mobile and for Cloud services : AWS ,GCP
Responsibilities and Duties
You'll partner with our black belt ninjas to add new features to our massive list of successful products & do R&D on cool things, ""you and your team"", deem fit to be added to our product line.
Key Skills
You will work with upper management to define software requirements and take the lead on operational and technical projects
Should be able to work independently with little supervision
Should have excellent organization and problem-solving skills
Develop high-quality software design and architecture
Identify, prioritize and execute tasks in the software development life cycle
Develop tools and applications by producing clean, efficient code
Automate tasks through appropriate tools and scripting * Perform validation and verification testing
Document development phases and monitor systems
Required Experience and Qualifications
3+ years
Job Type: Full-time
Salary: Up to 60,000.00 per month
Schedule:
Day shift
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Node js developer,"We are hiring for Node Js Developer role in Chennai location.
Node js 8 +
Express.js,
MongoDB, Php MySQL, Pgadmin, etc.,
DB management and data structure management
Code optimizing
Libraries and Frameworks knowledge
auth_token, token system knowledge
Error handling
Please share CV at sadaf@leadersources.com
00-3.00 Years"
PHP Developer,"Key Skills
Laravel 5+
PHP
MySQL
JavaScript
Git
Minimum experience
1 Year +
About this job
We are looking for PHP developers with a 1 year + experience in Laravel PHP framework & MySQL. Must have working experience with Laravel 5+"
Flutter Developer,"We are looking for a specialized Game developer to turn a game idea into code on a fast moving environment. You will be involved in various aspects of games creation from concept to finished product including coding, programming, audio, design, production and visual arts.
Responsibilities*
Translate requirements into complicated but clean and efficient code
Construct the base or the engine on which the game will run
Produce prototypes of gameplay ideas and features
Develop schedules and determine milestones
Generate game scripts and storyboards
Animate characters and objects
Contribute to the design and audio features of the game
Create unit tests and validation procedures to assure quality
Detect identification and resolution and document technical specifications
Polish the game, maintain code, fix bugs and iron out occurring problems
Skills*
Proven working experience in full lifecycle game development
Hands on experience primarily with C++ or other programming languages (Java, C, etc)
High level knowledge of APIs and libraries
Expert in one or more programming specialties (artificial intelligence, 3D Rendering, 3D animation, physics, multiplayer/networking, or audio)
Up-to-date with the latest gaming trends, techniques, best practices and technologies
Ability to solve problems creatively and effectively
BS degree in Computer Science or Games Technology
Job Type: Full-time
Pay: 10,000.00 per month
Experience:
software development: 1 year (Required)
total work: 1 year (Required)
flutter developer: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Surat, Gujarat (Required)
Housing rent subsidy:
No
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Network Administrator,"We are hiring Network Administrator & Linux Administrator for L2 Support I Airoli, Navi Mumbai. Exp : 5+ years ( Relevant Exp 3+ years) Sal : Up to 5.0 Lac pa
JD for Network L2 Support:
Should be a CCNA/CCNP certified resource.
Should have strong understanding of networking concepts
Working experience on Cisco & Juniper Network L2 switches, WLAN, VLAN.
Need to have good communication skills.
Troubleshoot and resolve network issues in agreed SLA.
JD for Linux L2 Support:
Installation, Configuration and Troubleshooting of Linux Systems.
Testing/Installation of OS patches & security updates released by OS vendor on dev/prod servers.
LVM, File system management, SSH configuration, password policy implementation, Shell Scripting, VAPT.
SUDO, User Management, CronTab's, Advance files permissions, user access controls (ACLs).
Experience of SFTP, Proxy, Mail, LDAP, HTTP, FTP, NFS and basic knowledge of VMware Virtualization.
Interested can send resume to hr@syoloconsulting.com"
