Job Title,Job Description
Machine Learning,"We use machine learning at the very core of the platform to personalize incredible candidate experiences; recommend, inform and provide predictions to Talent Acquisition professionals. Machine Learning / Data Engineers are responsible for full lifecycle development including exploration, design, architect, validation and management. Team members lead the product platform by creating new capabilities through AI/ Machine Learning that are exploited in various throughout the platform.
Key responsibilities of the role include:
 Create tools and systems that will make our team more scalable
 Troubleshoot technology problems in the line of collection and delivery
 Monitor and track project performance against set goals and objectives
 Work and communicate effectively with other departments, IT professionals, and other colleagues
 Keep up-to-date on edge technology
 Lead individual projects priorities, deadlines and deliverables using AGILE methodologies
 Deliver high efficiency, high availability, fault tolerant software systems
 Work with product management and business users to define the roadmap for the product
 Design and develop innovative solutions to complex problems, identifying issues and roadblocks
 Be a leader with vision and a partner in brainstorming solutions for team productivity, efficiency, training and motivating developers, and hiring new
Qualifications:
 Ideally, experience working in a data-centric team or organization that delivers or manages data assets
 Good analytical, mathematical and problem solving skills
 Experience leveraging open source data
 Experience working with and/or creating APIs and web services integrating data into larger platform
 Exposure to AWS (preferred) or other Cloud platforms
Skills required include:
 Excellent knowledge of Java (preferred), Scala or Python
 Excellent knowledge of Apache Spark, other libraries used in conjunction and associated capabilities of the platform.
 Ability to catalog, locate and identify patterns and anomalies in large datasets
 Database experience (SQL, DDL/DML, performance tuning, data modeling).
 Good understanding of UNIX/LINUX environments.
 Experience with relational and non-relational databases
Personal characteristics
 High learning agility
 Introspective and self-aware
 Not afraid of failure and demonstrated ability to learn from past experience
 Perform diverse and complex tasks with accuracy and attention to detail.
 Communicate effectively both verbally and in writing, particularly with global colleagues.
Application Deadline: 20/12/2020
Expected Start Date: 31/12/2020
Job Type: Full-time
Salary: 1,000,000.00 - 2,000,000.00 per year
Schedule:
Day shift
Experience:
Machine Learning: 3 years (Required)
work: 3 years (Required)
total work: 3 years (Required)
Education:
Bachelor's (Preferred)"
Full Stack Developer,looking well-rounded full-stack developer work new cutting-edge system provides industry-leading healthcare-focused workflow clinical trial including recruitment study conduct u elligo health research offer platform brings clinical research physician practice accelerating development new pharmaceutical biotechnology medical device product therapy go direct approach us state-of-the-art elligo direct technology compliantly leverage current electronic health record data applies proprietary prescreening process match protocol-eligible patient participation clinical study mission support health care provider providing personnel procedure technology infrastructure clinical research enabling patient participate research remaining care trusted physician job responsibility role developing testing supporting new system primarily mean stack mongodb angularjs express node j supporting tool component built java postgres redis rabbitmq elasticsearch writing executing unit test code helping qa write integration system test participating sprint planning code review user platform elligo staff physician partner since working alongside user need work understand develop solution problem encounter required skill qualification excited prospect transforming clinical trial workflow experienced 3+ year developing web application fluent javascript node j html cs experienced database preferably including nosql comfortable writing unit test experienced working full engineering qa team excellent debugging troubleshooting excellent meeting deliverable timeline set preferred qualification prefer worked sensitive secure data like health record deployed cloud service provider developed dashboard report practiced agile software development worked responsive web framework written sql query worked java
Wordpress Developer,"We are looking to hire a skilled WordPress Developer to design and implement attractive and functional websites and Portals for our Business and Clients. You will be responsible for both back-end and front-end development including the implementation of WordPress themes and plugins as well as site integration and security updates.
To ensure success as a WordPress Developer, you should have in-depth knowledge of front-end programming languages, a good eye for aesthetics, and strong content management skills. Ultimately, a top-class WordPress Developer can create attractive, user-friendly websites that perfectly meet the design and functionality specifications of the client.
WordPress Developer Responsibilities:
Meeting with clients to discuss website design and function.
Designing and building the website front-end.
Creating the website architecture.
Designing and managing the website back-end including database and server integration.
Generating WordPress themes and plugins.
Conducting website performance tests.
Troubleshooting content issues.
Conducting WordPress training with the client.
Monitoring the performance of the live website.
WordPress Developer Requirements:
Bachelors degree in Computer Science or a similar field.
Proven work experience as a WordPress Developer.
Knowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQuery.
Knowledge of code versioning tools including Git, Mercurial, and SVN.
Experience working with debugging tools such as Chrome Inspector and Firebug.
Good understanding of website architecture and aesthetics.
Ability to project manage.
Good communication skills.
Contract length: 12 months
Expected Start Date: 9/11/2020
Job Types: Full-time, Contract
Salary: 12,004.00 - 38,614.00 per month
Schedule:
Flexible shift
Experience:
Wordpress: 3 years (Required)
web designing: 2 years (Required)
total work: 3 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Java Developer,"Do you have a passion for software development and its use in the industry?
Do you find yourself dreaming up creative solutions that you want to build and make real?
Are you technically skilled and ready to build production solutions that could impact the future of ICCU?
If you can answer ""yes"" to these questions, Idaho Central Credit Union may have an opportunity ideally suited for you.
As a software developer intern, your primary objective is to create innovative and impactful solutions that will enable the credit union to realize opportunities not present today. This role will also maintain an emerging technology focus, helping to inform business partners on upcoming opportunities and technologies.
With oversight, writes code to create applications and solutions for server and client side production level systems using standard industry languages, IDEs and tools. Writes complex code that deploys to: Servers, clients, mobile platforms, core systems, hosted platforms and other systems.
With oversight, suggests ways to leverage existing software services and systems to improve internal operations and member service.
Analyzes, writes and converts user stories into detailed work requirements & tasks, plans out and writes code to implement defined requirements in connection with sponsor and stakeholder vision.
Maintains a working knowledge of current and trending software development languages, IDEs and methodologies for use in current and future efforts in support of the credit union mission.
Participates in regular code reviews to assure quality code is being created with detection and correction of issues and security gaps.
Participates in production level code release cycles and procedures
Writes, tests and assists in deploying code to production systems following standard software development lifecycle methodologies and provides maintenance/support as needed.
Performs maintenance tasks on systems and services to which the Innovations team has responsibility for maintaining. Writes and deploys fixes and upgrades to systems as needed.
Participate in weekly meetings with the IT team to discuss progress, current and upcoming development projects, and issues that need to be resolved.
Complete miscellaneous tasks and projects as requested.
High School Diploma. Current pursuance of a software development based 4-year degree program or recent graduate. Willingness to learn and apply development languages from among the following to create production level code and solutions: AngularJS, Node.JS, WCF, WPF and ASP.NET, NET 3.5 or above, Java, JavaScript, MS Visual Studio/.Net, MSVC (Visual C#, Visual C++), XCode/Objective C, Swift, Android, C++, C#, PHP, Python, MySQL, SQL, XML, HTML5. Willingness to work within agile development methodologies to create applications. Ability to prioritize, meet deadlines, and manage changing priorities with limited direction. Creative problem solving skills with new concepts and ideas formed for consideration. Willingness to work occasionally outside of normal business hours. Excellent English oral and written communication skills. Demonstrated ability to work independently, as well as part of a project team in a cooperative effort. Ability to maintain the confidentiality of the Credit Union and member records at all times
Perform tasks requiring manual dexterity (processing paperwork, filing, stapling, sorting, collating, typing, counting cash, etc.). Sit for extended periods of time. Lift 20-40 pounds of applicable supplies including but not limited to copy paper, cash drawers, marketing material, etc. Repetitive motion using wrists, hands, and fingers. Reach keyboards. Ability to operate basic office machines (calculator, computer, telephone, copy machine, fax machine, etc.).
Must be eligible for membership at Idaho Central Credit Union to obtain employment.
EOE/Minorities/Females/Vet/Disability
Idaho Central Credit Union is a dynamic financial institution that is focused on helping our members achieve financial success. Established in 1940 we have become the largest and fastest growing financial institution in the state of Idaho. ICCU was voted for large companies the Best Place to work in Idaho. We have also been named by S&P Global Market Intelligence as the top performing credit union in the nation. We are a talent based organization looking for talented individuals to help our members achieve financial success."
Flutter Developer,"Have two or more iOS/Android apps developed with Flutter. Either deployed on the AppStore/Google Play or available on Github
Atleast 1 year of experience in mobile software development using Flutter
Experience with third-party libraries and APIs integration
Should have knowledge about Firebase, SQL, Javascript
Understanding of the Agile development life-cycle
Job Type: Full-time
Salary: 20,000.00 - 30,000.00 per month
Schedule:
Day shift
Monday to Friday
Experience:
Developer: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
PHP Developer,"Job description
We are looking for PHP Developers who can responsibly manage back-end services for our company. The developer will be responsible for the maintenance of central database and ensure quality performance to requests from the front end.
Responsibilities and duties
 We are looking to hire seasoned PHP Developer.
 Responsible for developing programs, web applications and web sites using dynamic language
 Understanding client requirements & functional specifications.
 Developing and maintaining dynamic websites and web applications.
 Coordinating with Co-developers and other related departments.
 Develop and deploy new features, Upgrade, backup and recover PHP sites.
 Solve complex performance problems and architectural challenges.
 Integration of data storage solutions.
 Sending regular updates about project status.
Skills and requirements
 Must have at least 2+ yrs of relevant experience in PHP (Version 5.6 / Above), JavaScript, jQuery, HTML 5, CSS3, DHTML, XHTML, Ajax, and detailed knowledge of MVC architecture&design patterns.
 Great PHP development skills building large scale web applications and APIs.
 Working Knowledge of CMS Like WordPress, Laravel, CodeIgniter, Magento, Drupal, Joomla etc.
 Experience of working on E-commerce(PHP) / Woo-commerce website
 Integrating database and multiple data sources into a single system.
 Must have clear OOPS concepts, Object Model, and logical skills.
 Familiarity with RDBMS & MYSQL databases and their declarative query languages.
 Hands on experience with Angular JS, Node JS, React.JS, Vue.js. is a plus
 Proficient understanding of code versioning tools, such as Git.
 Experience in using and implementing automated testing frameworks.
 Familiarity with limitations of PHP as a platform and its workarounds.
 Ability to learn new technologies quickly.
 Strong analytical, problem-solving, organizational, and detail-oriented skills.
 Good problem-solving skills.
 Good verbal communication skills.
Location
Delhi / Mumbai"
Software Engineer,"About Fast Data Technologies Team (FDT)
The Fast Data Technologies (FDT) group builds multiple cloud based and distributed platform services which are at the core of Amazons consumer and digital businesses. Fast Data is the next step in the evolution of Big Data.
FDTs core NoSQL distributed storage platform processes more than 2.7 trillion transactions per day to serve various tier-1/mission-critical Amazon websites and internal Amazon systems. Thousands of services fueling the growth of Amazon businesses use FDT to store customer orders, catalog and product information, shopping cart, Kindle device information, and hundreds of other business critical data-sets.
The performance and availability of FDT is critical to the reliability of the Amazon brand. We partner with Amazon Web Services (AWS) to leverage technologies built for cloud customers, and to offer technologies we invent through AWS channel to the broader market.
In addition to core storage, this group owns products like Tiered Storage, Secondary Indexing, Range Queries, Cloud Messenger, Sequence Generator and Data backfill.
Towards this vision, we are seeking a strong and highly motivated engineers to disrupt and build next generation of distributed cloud computing products and take it to the next level.
We invite you to explore this awesome, career defining opportunity to be a part of Amazon
Your Responsibilities Will Include
4+yrs to 12 years of industry experience.
Lead the design, and ultimately deploy successful services.
Ensure the quality of design of systems.
Defining new APIs that demonstrate full and complete understanding of service interdependencies and limitations.
Possess knowledge and is curious to learn more about performance, scalability, enterprise system architecture, and engineering best practices.
Creating prototypes and proof-of-concepts for iterative development. Work effectively with product development and engineering teams.
Actively mentoring junior team members.
Join a team of builders and innovators that think outside the box. A team thats committed to a low operational burden by designing for it. A team that puts work-life balance, personal and professional growth as a principle, not a goal. If you enjoy working in a dynamic environment to deliver world class mission critical systems, this may be the career opportunity for you!
Desired Skills and Experience
Bachelors or Masters Degree in Computer Science or related field.
4+yrs to 12 years of industry experience.
Solid experience in C, C++, Java or Python (expert in at least one).
Solid expertise in Data Structures and Algorithms.
Solid understanding of Object Oriented design and concepts.
Solid UNIX or Linux experience.
Good understanding of networking concepts.
Experience with scaling and performance of large systems.
Great understanding of database theory and solid experience in at least one relational DBMS.
Outstanding interpersonal and communication skills.
Obsession with quality and customer experience - Attention to detail coupled with ability to think abstractly
In case your profile is short listed, you might be called for a telephonic/in-person interview at our Hyderabad office in the next few days. Hence, please send across your updated resume with the below requested details to pasupg@amazon.com at the earliest.
Connect with us on LinkedIn to know more about the awesome opportunities at Amazon India: http://in.linkedin.com/in/gpasupulati
TECH_SDE
Basic Qualifications
About Fast Data Technologies Team (FDT)
The Fast Data Technologies (FDT) group builds multiple cloud based and distributed platform services which are at the core of Amazons consumer and digital businesses. Fast Data is the next step in the evolution of Big Data.
FDTs core NoSQL distributed storage platform processes more than 2.7 trillion transactions per day to serve various tier-1/mission-critical Amazon websites and internal Amazon systems. Thousands of services fueling the growth of Amazon businesses use FDT to store customer orders, catalog and product information, shopping cart, Kindle device information, and hundreds of other business critical data-sets.
The performance and availability of FDT is critical to the reliability of the Amazon brand. We partner with Amazon Web Services (AWS) to leverage technologies built for cloud customers, and to offer technologies we invent through AWS channel to the broader market.
In addition to core storage, this group owns products like Tiered Storage, Secondary Indexing, Range Queries, Cloud Messenger, Sequence Generator and Data backfill.
Towards this vision, we are seeking a strong and highly motivated engineers to disrupt and build next generation of distributed cloud computing products and take it to the next level.
We invite you to explore this awesome, career defining opportunity to be a part of Amazon
Your Responsibilities Will Include
Lead the design, and ultimately deploy successful services.
Ensure the quality of design of systems.
Defining new APIs that demonstrate full and complete understanding of service interdependencies and limitations.
Possess knowledge and is curious to learn more about performance, scalability, enterprise system architecture, and engineering best practices.
Creating prototypes and proof-of-concepts for iterative development. Work effectively with product development and engineering teams.
Actively mentoring junior team members.
Join a team of builders and innovators that think outside the box. A team thats committed to a low operational burden by designing for it. A team that puts work-life balance, personal and professional growth as a principle, not a goal. If you enjoy working in a dynamic environment to deliver world class mission critical systems, this may be the career opportunity for you!
Preferred Qualifications
Desired Skills and Experience
Bachelors or Masters Degree in Computer Science or related field.
4+yrs to 12 years of industry experience.
Solid experience in C, C++, Java or C# (expert in at least one).
Solid expertise in Data Structures and Algorithms.
Solid understanding of Object Oriented design and concepts.
Solid UNIX or Linux experience.
Good understanding of networking concepts.
Experience with scaling and performance of large systems.
Great understanding of database theory and solid experience in at least one relational DBMS.
Outstanding interpersonal and communication skills.
Obsession with quality and customer experience - Attention to detail coupled with ability to think abstractly
In case your profile is short listed, you might be called for a telephonic/in-person interview at our Hyderabad office in the next few days. Hence, please send across your updated resume with the below requested details to pasupg@amazon.com at the earliest.
Connect with us on LinkedIn to know more about the awesome opportunities at Amazon India: http://in.linkedin.com/in/gpasupulati"
Django Developer,"Full Job Description
Coordinating with development teams to determine application requirements.
Writing scale able code using Python programming language.
Testing and debugging applications.
Developing back-end components.
Integrating user-facing elements using server-side logic.
Assessing and prioritizing client feature requests.
Integrating data storage solutions.
Coordinating with front-end developers.
Reprogramming existing databases to improve functionality.
Developing digital
tools to monitor online traffic.
SHARE YOUR RESUME HR TEAM WHATS APP NUMBER 76-175-733-20"
iOS Developer,"We are hiring..
Position: *Sr*. *iOS Developer *
Location: *Balewadi, Pune (MH)*
Experience: *2 - 5 year *
Requirement*:
\* Hand on experience on iOS frameworks Xcode, core data, Sqlite, network connectivity through Web services Hands on experience on tools.
\* Source Safe, Bug tracking, Designing tools Must demonstrate experience in developing mobile client applications iPhone and iPad Good Design
\* Skills- *Swift* concepts, and should have worked on 3 apps live on playstore.
\* Should be aware of UML Excellent knowledge of iOS coding and design best practices
\* Demonstrate capability to handle multi-threaded applications.
\* Good knowledge of data structures, algorithms and time/space complexity analysis.
\* Excellent interpersonal and organizational skills, ability to handle diverse situations, multiple projects, and rapidly changing priorities, ability to take ownership of the projects and see them through.
\* Excellent product and design skills and Good problem solving abilities and Good Programming Language skills.
\* Excellent verbal and written communication skills and the ability to communicate with clients at all levels and understand requirements carefully and execute
Notice Period: *Immediate joiner*
Job Type: Full-time
Salary: 300,000.00 - 600,000.00 per year
Experience:
iOS developer: 2 years (Required)
Swift: 2 years (Required)
Programming Languages needed:
Swift (Required)
Work Remotely:
No"
Backend Developer,"Front End Developer Responsibilities:
Determining the structure and design of web pages.
Ensuring user experience determines design choices.
Developing features to enhance the user experience.
Striking a balance between functional and aesthetic design.
Ensuring web design is optimized for smartphones.
Building reusable code for future use.
Optimizing web pages for maximum speed and scalability.
Utilizing a variety of markup languages to write web pages.
Maintaining brand consistency throughout design.
Back-end Developer Responsibilities :
Participate in the entire application lifecycle, focusing on coding and debugging
Write clean code to develop functional web applications
Troubleshoot and debug applications
Perform UI tests to optimize performance
Manage cutting-edge technologies to improve legacy applications
Collaborate with Front-end developers to integrate user-facing elements with server side logic
Gather and address technical and design requirements
Provide training and support to internal teams
Build reusable code and libraries for future use
Liaise with developers, designers and system administrators to identify new features
Follow emerging technologies
Job Types: Full-time, Walk-In
Salary: From 300,000.00 per year
Supplemental Pay:
Yearly bonus
Experience:
Back-End Development: 1 year (Preferred)
Front End Development: 1 year (Preferred)"
Django Developer,"Work from home until Pandemic is over. Job location is Pune, India.
Candidates willing to relocate to Pune can apply.
Skill Requirements:
BS or MS in Computer Science/ Software/ Engineering or equivalent experience.
1+ years of professional software development experience with Python
Excellent communication skills with the ability to work well cross-functionally across multiple departments.
An analytical problem solver that is passionate about delivering a high-quality user experience.
Ability to build algorithms
Knowledge of data structure such as stack, queue, linked list, tree, graph
Knowledge of OOPS concepts
Responsibilities:
Deliver tested and optimized high-performance code for a distributed micro-services environment
Develop quality scalable, tested and reliable applications using industry best practices
Participate in resolution of production issues and lead efforts toward solutions
Integrate multiple data sources and databases into one system
Provide understanding of the threading limitations of Python, and multi-process architecture while staying updated on front-end technologies, such as JavaScript, HTML5, and CSS3
Hold high standards on providing accessibility and security compliance
Preferred Requirements:
Must be a self-starter but also be able to work in a team environment
Knowledge of Django rest framework
Familiarity with React libraries
Knowledge of Salesforce.com or any CRM highly preferred
Knowledge of user authentication and authorization between multiple systems, servers, and environments
Understanding and experience with multiple delivery platforms, SaaS and Chrome Extensions
Ability to create database schemas that represent and support business processes
Strong unit test and debugging skills and a proficient understanding of code versioning tools
Job Type: Full-time
Pay: 700,000.00 - 1,000,000.00 per year
Schedule:
Evening shift
Monday to Friday"
Django Developer,"This is with ref. to your profile on Naukri.
We are hiring Python professionals with Django & AWS exp.
Location : Bangalore
Exp. : 4+ yrs
PFA the below link for detailed JD:
Sr. Backend Developer - https://talent500.co/jobs/senior-backend-developer-talent500-4-years (T500-INT-8 : Senior Backend)
Interested candidate can share their profiles on anushreek@virtusa.com along with the below details.
Total Exp:
Exp. In Python Django
Exp. in AWS :
Current Location:
Current CTC:
Expected CTC:
Notice Period"
Backend Developer,"Summary of the Position:
We are seeking a Backend Developer to join our application development team at India (Pune) Development Center. The candidate will play a significant role in developing highly interactive and cutting-edge applications for enterprise clients. The candidate will provide hands-on development expertise and technical abilities to deliver quality software solutions.
Job Responsibilities:
Develop Microservices and REST API that will integrate with Frontend.
Translate business requirements into high-quality code.
Experience in deploying application on Cloud- Azure.
Focus on code maintainability and performance of an application.
Provide technical advice and assists in solving programming problems
Hands-on experience with unit and automation testing tools such as Junit
Minimum Qualifications:
Bachelors degree in any Engineering discipline from reputed engineering college
6+ years of strong programming skills in Cloud Technologies and backend development
Hands-on experience in deploying Microservices and REST APIs using Java and Spring Boot.
Strong integration experience using Node.js, AJAX and JSON
Experience in working with NoSQL like Combos DB and RDBMS like Azure, SQL.
Strong deployment experience on Azure functions.
Nice to have:
Hands-on experience with Build and CI/CD tools like Ant, Gradle, Docker, Jenkins
Hands-on experience with unit and automation testing tools such as Junit, Rest Assured, Serenity, JMeter, etc
Working knowledge of software design patterns, distributed systems, resiliency, security and logging
Passionate, adaptable, flexible, independent and self-motivated individuals who take initiative and ownership of projects are desired.
Nice to have good written and verbal communication skills
Company Description
Infogain is a Silicon Valley headquartered company with software platform engineering and deep domain expertise in the travel, retail, insurance and high technology industries. We accelerate the delivery of digital customer engagement systems using digital technologies such as cloud, microservices, robotic process automation and artificial intelligence to our clients.
Infogain delivers positive business outcomes for Fortune 500 companies and digital natives, using rapid prototyping and a solid foundation of DevSecOps-based software platform engineering that ensure high-quality and on-time delivery. A ChrysCapital portfolio company, Infogain has offices in California, Washington, Texas, London, Dubai, India and Singapore, with delivery centers in Austin, New Delhi, Bangalore, Pune, and Mumbai.
Visit us as www.infogain.com to learn more."
Backend Developer,"Back End Developer Needed with following Mandatory Skills: -
-NodeJS
-MYSQL
-Express.JS
-Databases
Optional: PHP
Preference Would be given in the following scale:
Skill------ > 1st
Flexibility--------- > 2nd
Distance from job--------- >3rd
Job is not static but growth oriented after first 12 months.
Contract length: 12 months
Job Types: Full-time, Temporary, Contract
Salary: 19,076.00 - 25,000.00 per month
Schedule:
Morning shift
Experience:
Backend Development: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Database Administrator,overview cure start fred hutchinson cancer research center home three nobel laureate interdisciplinary team world-renowned scientist seek new innovative way prevent diagnose treat cancer hiv/aids life-threatening disease fred hutch pioneering work bone marrow transplantation led development immunotherapy harness power immune system treat cancer independent nonprofit research institute based seattle fred hutch house nation first cancer prevention research program well clinical coordinating center woman health initiative international headquarters hiv vaccine trial network career start database administrator iii work closely customer peer troubleshoot complex technical problem ensure smooth operation database server database application dba iii responsible maintaining data integrity protecting data loss responsibility general guidance database administrator iii expected perform range complex assignment project established solution s/he expected provide solution unique complex problem contribute process improvement within database team act resource mentor le experienced colleague dba iii ha in-depth knowledge database application administration expected subject matter expert one area application support limited tier 2 support customer application ; tier 3 support customized application ; tier 3 backup support enterprise application position may perform following responsibility serve technical lead large complicated project provide new improved database service install configure maintain decommission database server database customer/customized application includes initial installation upgrade patching migration on-prem cloud implementation troubleshoot complex issue database platform database customer application design deliver formal informal presentation variety technical topic peer colleague lead hardware/software evaluation database server database platform lead technical evaluation customer application cit participate technical evaluation enterprise application contribute effort improve process meet strategic goal within dba team across multi-disciplinary group fulfill day-to-day operational task associated database application support design implement script perform etl provide 24/7 support mission critical application database rotating basis limited database platform database customer application serve backup 24/7 support enterprise application architect monitor report database application usage availability ensure proper database monitoring alerting response control limit database access compliance data security policy best practice maintain data integrity monitor database server query high performance create technical documentation diagram comprehensive understandable comply departmental process change management problem management incident management duty assigned qualification professional skill ability analyze provide creative innovative solution complex technical problem proven track record coaching mentoring team member practice personal improvement continuous professional technical education training demonstrate excellent customer service relationship building ability interact successfully communicate clearly must exercise high degree discretion judgment dealing customer vendor fred hutch staff promote positive safe work environment minimum qualification bachelor 's degree preferably computer science information system related field ; equivalent work experience 7+ year experience technical position querying experience sql exposure increasing responsibility strong knowledge sql server administration experience cloud based computing microsoft azure and/or aws solid analytical troubleshooting problem solving skill able work cooperatively establish positive working relationship cross-functional team including customer service system storage administrator networking technician reliable self-starter work independently member team strong organizational interpersonal communication written verbal presentation skill demonstrated ability understand long-term impact choice communicate others commitment diversity committed cultivating workplace diverse perspective experience welcomed respected proud equal opportunity vevraa employer discriminate basis race color religion creed ancestry national origin sex age disability marital veteran status sexual orientation gender identity political ideology membership legally protected class affirmative action employer encourage individual diverse background apply desire priority referral protected veteran due disability need assistance/and reasonable accommodation application recruiting process please send request employee service center escmail @ fredhutch.org calling 206-667-4700
iOS Developer,"Responsibilities and Duties:
 Understand client requirements and how they translate in application features on a design level.
 Collaborate with a team of IT professionals to set specifications for new applications.
 Write quality source code to program complete applications within deadlines.
 Evaluate existing applications to reprogram, update and add new features.
 Develop technical documents and handbooks to accurately represent application design and code.
Requirements:
 Proven experience as a Native application developer for at least 2 years.
 Understanding the Wireframes with reference to UX Material Design.
 Ability to program in the programming language such as C#, Java and Swift.
 In-depth knowledge of programming for diverse operating systems and platforms using development tools such as Xcode, Android Studio and Visual Studio
 Excellent understanding of software design and programming principles.
 A team player with excellent communication skills and hands-on working with the distributed version control system.
Qualifications:
 Bachelors degree or equivalent
Note: Training will be given on the framework which we pursue initially.
Shift Timings: Monday to Friday from 1.30 pm to 10.30 pm (UK Shift)
Interview Process from our Technical Team:
Level 1: Telephonic / Video Call to review candidate.
Level 2: Technical Task for the candidate (Task will be provided).
Level 3: Video Call to review candidate Technical Task.
Job Type: Full-time
Salary: 18,991.00 - 35,212.00 per month
Experience:
total work: 2 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
iOS Developer,"Job Openings for #Ludhiana and #Chandigarh at Promatics Technologies Private Limited
#iOS\_Developer (6 mos - 3 years)
Job Description:
\*Design and build advanced applications for the iOS platform.
\*Work on bug fixing and improving application performance
\*Strong knowledge of 'Swift' Programming,
\*Strong knowledge of MVC and MVVM design pattern
\*Knowledge of Computer Science fundamentals in data structures, algorithm design, databases and efficient data storage, C, C++, OOPS
Job Types: Full-time, Fresher, Walk-In
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
iOS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Objective-C (Preferred)
Swift (Preferred)"
Flutter Developer,"We are an established IT company based in Dubai-UAE currently expanding our development team in India.
*The Position*:
We are looking for Flutter Developer.
*Minimum Requirements: *
 Bachelor's degree in computer science.
 2-6 years of solid Programming Experience.
 Minimum 1 year of experience in Flutter.
*Skills Required: *
 App design implementation in Dart.
 Working on bug fixing and improving application performance.
 Choose the best flutter architecture suited for the project.
 Ability to integrate REST API's efficiently.
 Good experience in either Android or iOS publishing.
 Good experience in integrating plugins & SDK's.
*The Location: * Koratty info park, Thrissur, Kerala
Job Types: Full-time, Contract
Experience:
* flutter: 1 year (Required)
Education:
* Bachelor's (Preferred)"
iOS Developer,"You will be responsible:
Solid grasp of software design patterns and why they are important Know how to ""write less code""
Ability to communicate complex software concepts well and enjoy those conversations
Enjoy shipping often and getting your hard work in front of hundreds of thousands of users regularly
Can communicate complex software concepts to people with a wide range of technical knowledge
Thrive on teams with a congenial and collaborative approach to working through technical problems
Takes an interest in the bigger picture, and how their current work fits into the teams larger goals
Enjoys iterative, user-driven development that prioritizes user feedback
Committed to creating a welcoming and inclusive environment for colleagues of all backgrounds
Enjoys contributing to the development of his or her peers by providing mentorship and support
You will have the skills:
Functional
2 to 5 years of experience developing client apps
2+ years of experience developing enterprise native iOS apps using swift
A deep understanding of the SDK, Activity and lifecycles, thread management, custom views, and animations
Experienced in developing customer-facing, commercial iOS applications.
Passion for app architecture design and object-oriented programming patterns
Experience with Scrum and Agile methodologies
Be independent, hardworking, and capable of working towards results across teams
Be an excellent communicator who collaborates well across teams
Experience with performance optimization using Instruments
At People10, you would fit in effortlessly into our amazing work environment if you are:
Experienced in Agile methodology
Well experienced in performance and scalable targeted development
Matured and focused
Having excellent communication
Experience with test-driven development, test automation, and/or CI
Experience with test automation and CI
In-depth knowledge of web-service and data-driven application architecture
You will enjoy our work culture as we have:
At People10, you will be immersed in an exceptional work environment and you will also be surrounded by colleagues who are committed to helping each other grow and a workplace where feedback flows freely.
If youre looking to make an impact, People10 is the place for you. People10 is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status.
Our culture of open door policy, constant connect with leadership team, opportunities for skill development through diversified learning initiatives like codecombat, meetups, knowledge booster sessions makes People10 an rewarding place to work
About People10 Technosoft:
People10 is a new-age 'Agile and Lean Product Engineering firm that empowers businesses to be fast-and fail-proof through state-of-the-art IT solutions. We craft custom solutions in web, mobile, cloud and data analytics using rapid agile and lean engineering methods and productivity frameworks. Our trend-setting ways of making software ensures faster time to market, product quality, lower risk and transparency.
Please Visit - www.people10.com
Labs.people10.com"
DevOps Engineer,"Essential technical skills:
 Expert in using and implementing AWS cloud services
 Expert in network concepts and implementation on AWS (VPC, VPN, etc.)
 Strong experience with Containerization (Docker) and Container orchestration platforms (Kubernetes), Ingress/Egress, Access control
 Strong experience working with CI/CD tools like GitLab CI
 Strong experience in Linux/Unix Administration
. Proficiency in any programming language. Preferably Go language.
 Strong experience with infrastructure automation tools as Terraform, Ansible
 Experience working with PaaS (API Gateways, IDMs) setups
 Experience running databases at scale especially PostgreSQL and MongoDB
 Experience in implementing centralized log management tools like ELK Stack
 Experience in implementing container monitoring tools like Prometheus/Grafana
 Mastering scripting languages as Python
 Providing tooling for developers
 Strong Analysis and Troubleshooting skills
Essential non-technical skills:
 Strong communicator - especially for client-facing situations
 Strong on initiative, ambitious and creative problem solver
 Understands technology enough to ensure innovation for own / teams work practices
Must to have:
1.AWS
2.Kubernetes (EKS)
3.Linux
4.GitLab
5.Terraform
6.Programming skills (Preferably Go language)
7.Scripting skills (Preferably Python)
8.Prometheus, Grafana
9.Elasticsearch-Fluentd-Kibana (EFK
6.00-9.00 Years"
JavaScript Developer,"Location Hyderabad
Experience 4-5 Years
Skills 1) Hands-on experience in dotnet, JavaScript, jQuery, Angular JS, ASP.NET, MVC, HTML, CSS, C#, SQL Server, JSON, XML, RESTful Web Services, Bootstrap, IIS, TFS/Git Stash, Design Principles and Pattern. 2) Ability to understand the business requirements and implementing them into solution. 3) Should have learning ability and attitude to deep dive into technologies to understand their usability. 4) Good to have experience or working knowledge of Node.js, D3Js, Azure, SSRS or SSIS."
