Job Title,Job Description
Node js developer,"Description
Job Description
As a Node.js developer, you will need to focus on developing well-documented code while actively participating in all activities of the delivery lifecycle. You should have the expertise to scale and optimize Node.js applications.
As a leading IT services provider, we are looking for somebody with 1 4 years of experience in Node.js to join our office in Panchkula. As a Node.js developer for SearchUnifyGrazittis enterprise search productyou will be working with a number of Fortune 500 clients.
Skills
Key Skills
Node.js
MEAN Stack Developer
JavaScript
Code versioning tools, such as Git
Responsibilities
Roles and Responsibilities
Integrate user-facing elements developed by front-end developers with server-side logic.
Write reusable, testable, and efficient code.
Design and implementation of low-latency, high-availability, and performant applications.
Implement steps for security and data protection.
Integrate data storage solutions, which may include databases, key-value stores, BLOB stores, etc.
Manage user authentication and authorization between multiple systems, servers, and environments.
Integrate multiple data sources and databases into one system.
Implement fundamental design principles behind a scalable application.
Work on multiple delivery platforms, such as mobile, desktop, and optimize output to match the specific platform.
Create database schemas that represent and support business processes.
Implement automated testing platforms and unit tests.
Be proficient in the frameworks available for Node.js such as Express, StrongLoop, etc.
Manage asynchronous programming and its quirks and workarounds.
Handle projects related to server-side templating languages such as Jade, EJS, etc. or CSS preprocessors such as Stylus, Less etc. efficiently.
Have some basic understanding of front-end technologies, such as HTML5, and CSS3.
Work in accordance with accessibility and security compliance."
Java Developer,"As a member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally.
This role requires a wide variety of strengths and capabilities, including:
BS/BA degree or equivalent experience
Advanced knowledge of application, data, and infrastructure architecture disciplines
Understanding of architecture and design across all systems
Working proficiency in developmental toolsets
Knowledge of industry-wide technology trends and best practices
Ability to work in large, collaborative teams to achieve organizational goals
Passionate about building an innovative culture
Proficiency in one or more modern programming languages
Understanding of software skills such as business analysis, development, maintenance, and software improvement
Must have experience /knowledge of at least five of the following Technical skills per resource family:
Core Java, JSP, Servlets, JDBC,
Spring Core, Spring MVC/Struts, Hibernate/IBatis
Maven/ANT, JUnit
Web Services concepts (REST/SOAP)
UI Technologies (JQuery/Angular/Equivalent)
Basic Design Pattern
Unix, Java Security Concepts
Cloud/Container Technology stack
JPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs."
Full Stack Developer,\ -- -- -- -- -- - \ -- -- -- -- -- - code pilot data science company mission change hiring process engineer judged talent created code pilot portfolio intelligent platform showcase validate share skill hiring manager real-time need resume cover letter phone screen technical interview build code pilot portfolio let code talking \ -- -- -- -- -- -- -- -- -- - looking \ -- -- -- -- -- -- -- -- -- - new team member support development platform one hiring partner order eligible please build code pilot portfolio http //portfolio.mycodepilot.com \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- keep challenged ? \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- participate entire development process planning architecture quality assurance implementation platform promote design development new innovative feature technical side develop idea code process improvement assure quality application regular code review share expand knowledge exchanging information within project team network developer backend best practice support integration relevant new technology \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- trait contribute success ? \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- extensive experience development php confidence working mysql passion professional software development algorithm design pattern clean code agile process data structure team player eye detail open new challenge willing learn independent goal-oriented way working fluency english \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - technology working \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - php ruby html cs jquery mvc mysql \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- want become part success story ? \ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- looking forward sharing code pilot portfolio hiring partner
PHP Developer,"Position Description
In your role you will be helping the develop into the product features that are envisioned by the SMEs based on the client needs.
You will also help solve critical performance and technical challenges that come with an evolving enterprise application. You will do this in a team setting as part of an agile team.
You will be part of a SAFe ART, and will work with a team to transform and integrate a new module build on PHP, into an existing product.
You will also be adding features to the existing application and will be working with a close knit team of subject mater experts to ensure the application will be export quality and help implement with multiple clients.
Total Experience 6- 9 Years
Location :- Bangalore
Primary Skillset:
PHP, HTML5, CSS, JAVASCRIPT, MYSQL
Good experience and expertise with developing using PHP and Angular.
Excellent analytical skills.
Good communication skills and ability to work independently
Secondary Skillset:
ASP.net, Angular 2+, C#.
Skills
HTML
PHP
CSS
ASP.NET
MySQL
.NET
JavaScript
What you can expect from us
Build your career with us.
It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this changesupporting our clients' digital journeys and offering our professionals exciting career opportunities.
At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.
Be part of building one of the largest independent technology and business services firms in the world.
Learn more about CGI at www.cgi.com.
No unsolicited agency referrals please."
iOS Developer,"Summary
Znap is Dubai's most comprehensive cashback app. Znap seeks to hire an experienced iOS Developer to join their development team to work on the following.
Conceptualize, develop, deploy and maintain consumer focussed iOS apps.
Discover, learn and implement new technologies: they maybe concepts, SDKs, frameworks, modules, packages, new design ideas etc.
Be involved in the entire life cycle of the product.
Write well designed, testable, secure, efficient code by using best software development practices for future use.
Key Skills
App Developement, iOS, Swift 5, CoreData, Camera, Barcode and QR scanning, Apple Pay, Video Playback, CoreLocation, User Experience Design etc
Required Experience and Qualifications
Minimum 4 years of experience in building consumer focussed native iOS mobile applications using Swift.
Must have published Apps in the App Store. (provide links please)
Good knowledge of Computer Science fundamentals and Object Oriented Programming.
Convert art works and wireframes provided by design team to high quality code.
Experience in working with essential SDKs such as Ads, Firebase, Analytics, AppsFlyer etc.
Working with UI designers to create a usable user interface and build a great user experience.
Work with third party libraries to integrate proximity sensing and related applications.
Manage periodic app releases in App Store by ensuring the app is within the limitations and has all approvals.
Guide and work with web developers on ideal structure for REST based APIs.
Identify performance bottlenecks and provide solutions and optimizations.
Unit test the code.
Expected start date: 21/12/2020
Job Type: Full-time
Salary: 300,000.00 - 500,000.00 per year
Schedule:
Monday to Friday
Work Remotely:
Temporarily due to COVID-19"
Backend Developer,"The developer will develop web applications using HTML, CSS, Bootstrap, JSON. The developer will also create and work on API and would possess sound knowledge in GIT.
Knowledge in Angular will be an added advantage
To deliver correct, stable, performant, and secure front-end software
To get into the source code of front end libraries to debug, patch, and extend them when necessary.
To work in coordination with the backend team
Job Type: Full-time
Salary: From 14,000.00 per month
Schedule:
Day shift
Experience:
web development: 1 year (Preferred)
Angular: 1 year (Preferred)
Programming / HTML: 1 year (Preferred)
total work: 1 year (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Node js developer,"Immediate joiners required for I-Net Secure Labs Pvt Ltd, located @ Arumbakkam, Chennai
Position Title : Node JS developer:
Exp : 2 3 years
Education : BE, B.Tech, B.Sc, BCA, M.Sc, MCA (in computer domain)
Salary : 3 5 LPA
Required Key Skills : Node JS, Angular JS, HTML, CSS, JavaScript, Ajax, MySQL, REST and SOAP API.
Candidates who are ready to join immediately and matching with the above skills kindly share your updated profile
Job Type: Full-time
Experience:
Node JS, Angular JS: 3 years (Preferred)
API Integration: 1 year (Preferred)
JavaScript: 2 years (Preferred)
REST and SOAP : 2 years (Preferred)
MySQL: 2 years (Preferred)
Ajax: 2 years (Preferred)
HTML, CSS: 3 years (Preferred)
Education:
Bachelor's (Preferred)"
iOS Developer,"Technical Skills:
Minimum 4 years of experience with iOS development
Experience on publishing applications to the app Store and is familiar with the process
Strong knowledge of Objective C, Swift 3 and above, handling of different screens sizes, auto layout, have worked on charts.
Experience in designing and building apps from scratch. Understanding of iOS design principles and design patterns
Good knowledge of using Cocoapods, open source libraries in iOS ecosystem.
Working knowledge of offline storage, performance tuning
Working knowledge of integrating and using RESTful webservices
Understanding of testing considerations for mobile applications
Experience of the Mobile application design, development, debugging and release activities
Additional Skills:
A strong work ethic and the ability to manage yourself and your time
Outstanding teamwork skills
Excellent written and verbal communication skills as well as active listening skills
Demonstrated analytical abilities
Experience managing and/or mentoring junior developers
Experience with Agile/SCRUM development methodologies. Ability to understand user stories
Experience with JIRA and version control tools like Github"
DevOps Engineer,"Jump Trading launched our India office in 2019, expanding our footprint in the dynamic Asia market. Working in the India office has the feel of a small start-up with the benefits of being part of one of the leading quantitative trading firms in the World. As part of the elite Asia team, you will work collaboratively with colleagues of diverse backgrounds, all focused on creating innovative solutions that position the firm for the future.
As a global company, Jump has equipment in over 50 locations worldwide in a variety of facilities ranging from co-location sites to fully self-managed Data Centers. The individual in this role will be part of the team responsible for the implementation of data networks, not only in new locations but expansions and re-models on a global scale. More specifically, this uniquely structured role will manage the deployment of technology equipment throughout the firms Data Center sites.
What you'll do:
Project delivery on infrastructure implementation and optimization for proprietary low latency trading systems
Utilize monitoring tools and take an automated data driven approach to locate, diagnose and resolve infrastructure (Datacenter, Network, Server, Telecom) related issues
Communicate impact of infrastructure related issues to traders, developers and other business resources
Leverage automation skills and take a ""DevOps"" approach to improve efficiency of solving complex infrastructure issues, management, and maintenance of trading applications
Other duties as assigned or needed
Skills you'll need:
Bachelor's Degree (preferably in Information Technology)
Previous experience demonstrating strategic thinking skills and maturity in tackling complex problems, dealing with people, technology and processes
5+ years of experience in infrastructure (Datacenter, Network, Server, Telecom)
Experience in building, supporting, and optimizing large scale global infrastructure environment
Experience planning for space, power, and structure cabling within data center environments.
Experience working with telecommunication providers. Plan, procure, and implement telecommunication circuits
Strong interpersonal skills and excellent communicator
Strong familiarity with project management methodologies, and best practices
Strong knowledge and troubleshooting of IP networking, TCP/ IP
Strong Linux Shell (all utilities) and scripting
Trading industry experience would be highly preferred
RHCE or CCNP certification would be highly preferred
Ability to work well as part of global team in a fast-paced multi-tasking environment. Encourages participation and values collaboration with all team members spread across multiple offices.
Demonstrates good judgment, ability to evaluate short and long term impact, and confidence to select and execute decision when required and take full responsibility for end results
Fast learner, self-starter, independent and able to work under minimum supervision
Reliable and predictable availability"
JavaScript Developer,"Job Description:
JavaScript Developer position with 4 to 6 years
Looking for a JavaScript developer who has good understanding of process. Will be working closely with development leads to take ownership of development, test, release and maintenance cycles for the solutions the candidate creates. Will coordinate with the rest of the team and ensure that these components and the overall application are robust and easy to maintain.
1. Strong Full Stack Front End Development Experience
2. Experience in JavaScript, Good experience in Angular JS, Version 6 or 7 or 8
3. Should have solid experience in React.JS
3. Should have experience in Database like Mongo DB"
PHP Developer,"Responsibilities and Skills: *
Integration of user-facing elements developed by front-end developers
Build efficient, testable, and reusable PHP modules
Solve complex performance problems and architectural challenges
Integration of data storage solutions
Strong knowledge of PHP web frameworks
Understanding the fully synchronous behavior of PHP
Understanding of MVC design patterns
Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Knowledge of object oriented PHP programming
Understanding accessibility and security compliance
Strong knowledge of the common PHP or web server exploits and their solutions
Understanding fundamental design principles behind a scalable application
User authentication and authorization between multiple systems, servers, and environments
Integration of multiple data sources and databases into one system
Familiarity with limitations of PHP as a platform and its workarounds
Creating database sachems that represent and support business processes
Familiarity with SQL/NoSQL databases and their declarative query languages
Proficient understanding of code versioning tools, such as Git
Technical Requirement: *
Excellent knowledge of PHP, MySQL, JavaScript, JQuery, AJAX, XML.
Excellent knowledge of Web Services (SOAP and REST services).
Excellent knowledge of PHP MVC architecture and OOP programming style.
Excellent knowledge of RDBMS concepts.
Excellent knowledge of any of the following:
CMS - Wordpress / Drupal / Joomla
e-Commerce - Magento / Shopify / Bigcommerce / Zen Cart
PHP Frameworks - Yii Framework / Zend Framework / CakePHP / Codeignitor / Zend Framework / Laravel / Symfony
Javascript Frameworks - Node.js / AngularJS / Ember.js / Ext JS
Knowledge of version control systems like GIT(mandatory).
Excellent Communication skills
Problem solving and decision making skills
Job Type: Full-time
Salary: 50,000.00 - 60,000.00 per month
Schedule:
Monday to Friday
Morning shift
Education:
Bachelor's (Preferred)
Industry:
IT Operations & Helpdesk
Work Remotely:
Temporarily due to COVID-19"
Django Developer,"Responsibilities:
Design and implementation of low-latency, high-availability, and performantapplications and APIs.
Writing reusable, testable, and efficient code.
Integration of user-facing elements developed by front-end developers with serverside logic.
Able to create database schemes that represent and support business processes.
Should have worked with nosql systems like mongodb and integrated it in a real world application.
Understanding of fundamental design principles behind a scalable application.
Understanding of the differences between multiple delivery platforms, such as mobile
vs desktop, and optimising output to match the specific platform.
Requirements:
Efficient in Python, with deep knowledge of at least one Pythonic web framework (Django).
Strong knowledge of ORM (Object Relational Mapper) libraries.
Good understanding of server-side templating languages (such as Jinja 2, Mako, etcdepending on your technology stack).
Should have deep understanding of DRF (django rest framework) or Tastypie, and ability to churn out APIs that scale.
Strong understanding of front-end technologies, such as JavaScript, HTML5, and CSS3.
Knowledge of user authentication and authorisation between multiple systems,servers, and environments.
Strong unit test and debugging skills.
Proficient in git version control.
Understanding of automation tools like ansible or jenkins is a plus.
Ability to optimise page load speeds and performances is a big plus.
Basic experience with php (wordpress) is a big plus.
Strong understanding of key disciplines: data structures and algorithms, databases Operating systems, TCP/HTTP stack, software architecture.
Job Type: Full-time
Experience:
work: 1 year (Preferred)
total work: 2 years (Required)
Python: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Network Administrator,"Network Engineers
SKILLS:
Extensive Knowledge on the installation of Routers & Switches.
Network Administration & Security Administration skills CCNA, CCNP.
Knowledge of Fiber, Power & LAN cabling
WHATSAPP YOUR RESUME ON: ((9I-76-17-57-33-24))HR TEAM"
Software Engineer,"Corporate Title Associate Director
Functional Role - Principal Software Engineer
Are you ready to explore a world of possibilities?
Join our DTCC family, and youll grow your expertise and become the best version of you. As you embark on a new journey, youll tackle challenges with flexibility and grace, learning new skills and advancing your career while having the time of your life.
Why You Would Love This Job:
Being a member of the SIFMU IT team means you will be a part of a technology team with a rich diverse skill sets and a great enthusiastic committed team. Whether its Java, Spring suite, JavaScript, AngularJS, Unix or Database skillset required for the project initiatives, we are there for each other collaborating and helping each other to achieve the common goal. We are embarking on an incredible multi-year transformation journey and we are looking for best-of-breed software engineers to join us on this journey.
In this role would be responsible to contribute towards new project implementations related to building of a modern data platform that is the backbone for all systems and applications at DTCC. There is also significant opportunity for advancement and growth in this role based on your performance and contribution towards the organization goals.
Your Responsibilities:
 8+ years' experience in software development and architecture
 Bachelor's degree preferred with Masters or equivalent experience
 Expertise in application, data, and infrastructure architecture disciplines
 Knowledge of industry-wide technology trends and best practices
 Advanced knowledge of software architecture, design, and development principles and practices
 Experience with building messaging, event-driven, and cloud-native application architectures
 Strong understanding of domain driven design and micro services architecture
 Participate in requirements gathering with Product owners, business users and subject matter experts and come up with an elegant solution design adhering to best design patterns.
 Write clean, self-documenting code following best practices on coding incorporating unit testing.
 Collaborate with the Senior Application Architects and other technical contributors at all levels during the application development and resolve application defects identified during System Integration and User Acceptance Testing Phases
 Participate in code reviews, Sprint meetings and retrospectives.
 Provide on-going maintenance support for the applications during Post-deployment support phase.
 In-depth understanding of all aspects of the Java platform and the Spring family of frameworks
 Expertise in working in in large, collaborative teams to achieve organizational goals
 Passionate about building an innovative culture
 Be a self-starter providing creative and innovative ideas or solutions continuously improving the technological offering.
**NOTE: Responsibilities of this role are not limited to the details above. **
Talents Needed For Success:
 Hands-on experience in application development
 Extensive experience with
o Java (Core & EE, Spring Boot, Spring MVC, Spring Cloud)
o UI/UX (Angular or equivalent)
o SCM / DevOps / CI/CD tools & process (GIT/Bitbucket, Maven, Ant, Jenkins, Sonar)
o Web Technologies (JavaScript, HTML 5, CSS, JSON, REST, SOAP)
o Testing tools & frameworks (Jasmin/Karma, JUnit, Selenium, Cucumber, Mockito)
o Agile Methodology and Tools (JIRA)
 Experience with MicroServices & Layered (SOA/MVC) Architecture
 Experience with Integration patterns and messaging technologies (Solace, Kafka, RabbitMQ)
 Experience with Caching solutions (REDIS, Gemfire, EHCache)
 Experience with Cloud deployments (Private Cloud / AWS / Azure)
 Experience with Cloud Platforms, Container/Orchestration (Docker, Kubernetes, Cloud Foundry)
Who We Are:
With over 45 years of experience, DTCC is the premier post-trade market infrastructure for the global financial services industry. From operating facilities, data centers and offices in 16 countries, DTCC, through its subsidiaries, automates, centralizes and standardizes the processing of financial transactions, mitigating risk, increasing transparency and driving efficiency for thousands of broker/dealers, custodian banks and asset managers. Industry owned and governed, the firm simplifies the complexities of clearing, settlement, asset servicing, data management, data reporting and information services across asset classes, bringing increased security and soundness to financial markets. In 2018, DTCCs subsidiaries processed securities transactions valued at more than U.S. $1.85 quadrillion. Its depository provides custody and asset servicing for securities issues from 170 countries and territories valued at U.S. $52.2 trillion. DTCCs Global Trade Repository service, through locally registered, licensed, or approved trade repositories, processes over 14 billion messages annually. To learn more, please visit us at www.dtcc.com or connect with us on LinkedIn, Twitter, YouTube and Facebook."
Network Administrator,"Responsibilities
Responsible for the maintenance, configuration, and reliable operation of computer systems, network servers, and virtualization Install and upgrade computer components and software, manage virtual servers, and integrate automation processes Troubleshoot hardware and software errors by running diagnostics, documenting problems and resolutions, prioritizing problems, and assessing impact of issues Provide documentation and technical specifications to IT staff for planning and implementing new or upgrades of IT infrastructure Perform or delegate regular backup operations and implement appropriate processes for data protection, disaster recovery, and fail over procedures Lead desktop and help desk support efforts, making sure all desktop applications, workstations, and related equipment problems are resolved in a timely manner with limited disruptions.
Maintain server, upgrade, secure, system backups and disaster recovery preparation.
Perform or delegate regular backup operations and implement appropriate processes for data protection, disaster recovery, and failover procedures
Qualifications for System Administrator
Associate or Bachelor's degree in Computer Science, Information Technology, System Administration, or a closely related field, or equivalent experience required
System administration and IT certifications in Linux, Microsoft, or other network related fields are a plus
Working knowledge of virtualization, VMWare, or equivalent
Strong knowledge of systems and networking software, hardware, and networking protocols
A proven track record of developing and implementing IT strategy and plans
Strong knowledge of implementing and effectively developing help desk and IT operations best practices, including expert knowledge of security, storage, data protection, and disaster recovery protocols
Job Type: Full-time
Salary: From 30,000.00 per month
Schedule:
Day shift
Experience:
system administration: 5 years (Required)
systems and networking software and hardware : 3 years (Preferred)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Wordpress Developer,"Experience: 2 to 5 Years
Qualification: BE or MCA or MSC (IT)
Proven work experience as a WordPress Developer.
Knowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQuery.
Knowledge of code versioning tools including Git, Mercurial, and SVN.
Knowledge of how to interact with RESTful APIs and formats (JSON, XML)
Knowledge of how to develop custom plugins
Strong understanding of PHP back-end development
Knowledge of Speed Optimization and SEO onpage Fundamentals
Experience working with debugging tools such as Chrome Inspector and Firebug.
Experience working with Ready Made Theme, Plugins, and customization as per needs.
Good understanding of website architecture and aesthetics.
Ability to project manage.
Good communication skills."
PHP Developer,"Candidate must have core experience in developing Magento websites.
Skills required
Must have good knowledge of eCommerce development. Integrating APIs, Facebook etc.
Must be able to customize and create modules.
Must be able to integrate Magento Theme / Template Customization
Sound knowledge of programming concepts and object oriented programming
Good communication skills
Work experience on international projects and shift timings suitable to the clients, mainly USA.
Experience on working remotely by connecting to the clients environment.
Must have extensive knowledge of databases and handling of backend queries
Work closely with Project Managers and other members of the Development Team ensure timely completion of deliverables.
Work with clients and Project Managers to build and optimize designs as per Magento framework.
Produce project estimates during sales process, including expertise required, total number of people required, total number of development hours required, etc.
Communicate to the Project Manager with efficiency and accuracy any progress and/or delays.
Determine appropriate architecture, and other technical solutions, and make relevant recommendations to clients.
Engage in outside-the-box thinking to provide high value-of-service to clients.
Be actively involved in and contribute regularly to the development community.
Web Programming in PHP/MySQL/Linux/AJAX with customization skills
Must have technology
ECommerce, PHP MySQL, HTML, HTML5, PHP5, WordPress, Magento, MVC based architecture + jQuery, JavaScript, AJAX, CodeIgniter.
CMSs: Magento, Wordpress, Joomla, Drupal, etc.
Qualification: Any Graduate - Any Specialization, PG - Any Postgraduate - Any Specialization.
To apply for this position send your updated resume on jobs@elivepages.com"
Database Administrator,job detail description position title database administrator report information technology product owner data reporting location farmington hill mi description alliance inspection management aim nation premier vehicle inspection company aim provides automotive industry leading company inspection technology solution aim employ 800 inspector throughout north america ha developed award winning technology solution continue revolutionize automotive industry aim quickly growing company seeking innovative motivated employee ii responsibility install configure support oracle postgres database business system environment rollout monitor application control upgrade monitor database space capacity estimate sizing growth requirement database performance tuning review & tune complex sql statement maintain backup recovery procedure assume ownership database related problem ; pursue short long-term problem resolution root cause analysis collaborate application infrastructure team solve database level issue including availability stability database environment work vendor application support team gather information determine implement resolution proactively research identify database level patch upgrade provide 24/7 pager onsite support maintain standard operating procedure specifically focused stable database environment develop maintain shell script required database monitoring performance metric mentor pl/sql development team data management analyst iii qualification bachelor degree preferably computer science/technology engineering equivalent relevant work experience excellent communication skill 3-5 year experience oracle administration 1-3 year working experience postgres aws environment working knowledge sql pl/sql basic knowledge data guard enterprise manager proficiency performance tuning database environment good unix shell scripting experience oracle ocp certification plus knowledge sql server plus iv physical requirement attendance/availability regular consistent attendance availability v. compensation salary commensurate experience vi classification position salaried-exempt eligible overtime full time employee eligible participate aim benefit plan including medical dental 401k upon completion first 60 day employment 90 401k beginning first next month aim provides equal employment opportunity without regard applicant race sex pregnancy sexual orientation age physical mental disability medical condition religion veteran status applicant disability may entitled reasonable accommodation term american disability act certain state local law reasonable accommodation change way thing normally done ensure equal employment opportunity without imposing undue hardship aim please inform u need assistance completing form otherwise participate application process comply federal law alliance inspection management llc participates e-verify
Full Stack Developer,overview fueled dedicated workforce ameresco premier provider energy efficiency renewable technology solution conservation renewable energy generation ameresco employee developed implemented $ 5 billion energy saving solution help customer utilize clean sustainable resource ameresco seeking junior full stack developer familiarity layer mastery many genuine interest software technology includes server network hosting environment ; data modeling ; business logic ; api layer / action layer / mvc ; user interface ; user experience ; understanding customer business need responsibility writing production ready php/ python/javascript code easy deploy support covered test documentation easy integrate service ; writing testing effective mysql / postgresql data manage/store algorithm ; working developer launch deploy new service product-oriented understanding ultimate goal produce great product ; case service failure loss functionality helping operation team restoring service locating problem preventing failure future qualification minimum qualification b degree equivalent preferred qualification knowledge development one php/python/javascript ; knowledge usage database postgresql mysql ; knowledge git version control system interested individual encouraged respond directly ameresco please submit resume compensation requirement directly via http //careers.ameresco.com immediate confidential consideration award-winning industry leader ameresco challenge brightest talented creative individual industry providing environment embrace initiative diversity achievement along comprehensive reward including people-oriented insurance investment incentive plan equal opportunity/affirmative action employer/women/minorities/veteran/disability
Flutter Developer,"We are looking for an Android developer who ideally have experience in Flutter also. One who wants grow with the organization and wants to work on multiple platforms.
Required Skills:
Should have worked and successfully deployed apps using Flutter framework
Experience with third-party libraries and Social SDKs integration.
Experience in API integration.
Strong knowledge of Oops concepts and dart language.
Should familiar with project structures like BLOC Pattern.
Strong knowledge of Flutter and how to deal with different screen sizes.
Add-on knowledge of Android SDK, different versions of Android
Strong knowledge of UI design principles, patterns, and best practices
Understanding of Googles Android design principles and interface guidelines
Should have basic knowledge of generating iOS Builds and Uploading to App store.
Proficient understanding of code versioning tools, such as Git
Experience : 1.5 Years - 4 Years
Qualification: Any Graduate/ B.Tech, B.Sc , M.Sc, BCA, MCA etc. are eligible for this position
Location : Mohali
Job Type: Full-time
Salary: 25,000.00 - 50,000.00 per month
Schedule:
Day shift
Morning shift
Experience:
Flutter: 1 year (Required)
Total Work: 1 year (Required)"
Django Developer,"Job Description
Looking for 5 + years experience in Full stack web development with expertise in Python Django
 Expert Python skills (experience with a Python based Web Framework and ORM database packages)
 Strong competency in front-end web technologies (Javascript, HTML, CSS, AJAX)
 ull stack web development (frontend + backend)
 Analysis, Design and Planning skills: Translation of business requirements to technical level; breaking down tasks into sub-tasks
 Understanding of Relational databases and SQL (PostgresSQL knowledge)
 Basic (user level) knowledge of Linux-based operating systems
 Experience with running a system in production: planning the roll-out of new releases, communicating with System Operations.
 A proactive and productive work discipline when working with all level of stakeholders to design and develop site features and functionalities.
Requirements
Environment, tools
 Git/Gerrit / Jenkins / PyCharm / Redmine
 Linux, Shell Scripting, Crone jobs, Docker
 Python, Django, Django ORM
 Robot framework
 ExtJS
 Turbogears, SQLAlchemy, CherryPy
 Apache httpdRoles and Responsibilities
 pected ratio of {programming}:{design} tasks is about 80:20
Roles and responsibilities
 Maintenance and continuous improvement of an existing Python-based web application, working with a small team of developers
 Backend programming (Python, Django)
 Frontend programming (HTML5, CSS3, JavaScript)
As a Senior Engineer, youll be asked to:
 Analyse tasks
 Devise and document possible solutions
 Break down tasks into smaller units, provide estimates
 Share tasks with other developers and work with them closely to deliver a solution
This is a remote position.
Benefits
Flexible work time
Can work from any where
Opportunity to earn as mush as possible
Build client relationship
Explore new projects and latest technologies,Enhance your skills
Job Information
Industry
IT Services
Work Experience
Experienced
Salary
5,00,000 - 10,00,000 annual salary
Remote Job"
PHP Developer,"Job Description
PHP + Laravel
Experience- 4+ Years
Location- Mumbai
Notice Period- Immediate
Salary: Not Disclosed by Recruiter
Industry:IT-Software / Software Services
Functional Area:IT Software - Mainframe
Role Category:Programming & Design
Role:Software Developer
Key Skills
PHPLaravel
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Harjai Computers Pvt Ltd
Harjai Computers Pvt. Ltd. is an ISO 9001:20 certified IT company incorporated in 1995, specializes in providingResourcing & Recruitment services in IT across the globe.
View Contact Details+
Recruiter Name:Vikash Kumar
Contact Company:Harjai Computers Pvt Ltd
Telephone:9967407188"
Java Developer,"J.D. Mellberg Financial is a fast growing sales and marketing firm in the financial services industry listed as one of America's fastest growing companies by Inc. magazine the last 7 years. We specialize in providing safe financial retirement planning. As an independent financial advisory firm, we are dedicated to personalized service with uncompromising integrity and affordability.
Description: *
We are currently looking for a PHP Developer that has strong skills in PHP / Javascript / jQuery and basic understanding of CRM systems to join our Software Development Team and help support the build, enhance and continuously development of our financial applications.
If this sounds like you, please read on.
Qualifications: *
LAMP Developer (Linux, Apache, MySQL, PHP)
Experience with OOP and PHP MVC frameworks - Symfony preferred
Full Stack Developer comfortable with client-side development, server-side development, and database development - preferred
Experience with Linux server administration - preferred
Experience with Relational Databases - MySQL preferred
Experience with Stored procedures, functions, triggers, views - MySQL preferred
Experience with Relational Databases, stored procedures, functions, triggers and views
Experience with CRM systems (specifically Salesforce) -- a big plus.
Strong understanding of JavaScript | HTML5 | CSS | jQuery | ajax | bootstrap.
Experience with CRM systems (specifically Salesforce) -- a big plus.
Solid experience integrating APIs.
Ability to multi-task and prioritize in a fast-paced and dynamic work environment
Good documentation and communication skills and ability to work as part of a team.
Strong ability to debug existing PHP Applications and improve performance.
Basic understanding of GIT version control.
Job Type: Full-time
Benefits:
401(k)
Dental Insurance
Health Insurance
Paid Time Off
Schedule:
Monday to Friday
Experience:
PHP: 4 years (Required)
SQL: 4 years (Required)
Location:
Tucson, AZ (Required)
Work authorization:
United States (Required)
Work Location:
One location"
