Job Title,Job Description
Backend Developer,"Duties and responsibilities:
Develop, record, and maintain cutting edge web-based PHP applications on portal plus premium service platforms
Build innovative, state-of-the-art applications and collaborate with the User Experience (UX) team
Ensure HTML, CSS, and shared JavaScript is valid and consistent across applications
Prepare and maintain all applications utilizing standard development tools
Utilize backend data services and contribute to increase existing data services API
Lead the entire web application development life cycle right from concept stage to delivery and post-launch support
Convey effectively with all task progress, evaluations, suggestions, schedules along with technical and process issues
Document the development process, architecture, and standard components
Coordinate with co-developers and keeps the project manager well informed of the status of development effort and serves as a liaison between development staff and project manager
Keep abreast of new trends and best practices in web development
PHP developer requirements and qualifications:
Previous working experience as a PHP / Laravel developer for (x) year(s)
BS/MS degree in Computer Science, Engineering, MIS or similar relevant field
In-depth knowledge of object-oriented PHP and Laravel 5 PHP Framework
Hands-on experience with SQL schema design, SOLID principles, REST API design
Software testing (PHPUnit, PHPSpec, Behat)
MySQL profiling and query optimization
Creative and efficient problem solver
Job Type: Full-time
Salary: 700,000.00 - 1,200,000.00 per year
Schedule:
Day shift
Monday to Friday
Experience:
total work: 6 years (Required)
Education:
Bachelor's (Required)
Licence:
Core PHP (Required)
Programming Languages needed:
PHP (Required)
Work Remotely:
Temporarily due to COVID-19"
DevOps Engineer,"Internet Testing Systems (ITS) is seeking for DevOps Engineers to join our team*
ITS is a rapidly growing technology company providing cutting edge technology and quality service to the computer-based testing industry. We believe in strong team dynamics, job satisfaction, and making each team member successful. Because of our unique and leading-edge software environment, our employees typically experience a dramatic increase in their skills and knowledge as they work at ITS. We believe that work should be fun, and that a successful company needs to nurture their employees, not burn them out.
Position Summary*
We are seeking candidates who wish to join our team in a challenging and rewarding work environment. You will be a part of a team that encourages growth, focuses on short- and long-term goals and encourages sharing and cross team development. You will be expected to accomplish the following technical tasks:
Design, implement and maintain logging and monitoring solutions
Design, implement and maintain alerts and failure detection and prediction solutions (health check)
Building strategies around security and compliance to enforce set governance
Configuring, integration and maintaining source code repositories
Maintaining communication with stakeholders, DevOps process documentation
Define, implement and maintaining continuous delivery and release management (developing deployment scripts, templates, orchestration of automation solution and deployment of per environment decisions etc.,)
Designing and maintaining build automation and related strategies
The DevOps Engineer is responsible for Designing DevOps strategy, development process, implementing continuous integration, implementing continuous delivery and others related to DevOps.
Responsibilities*
Ability to act on details as mentioned in the above position summary. Successful candidates will be working on any one or all required technology skills and the ability to implement projects from start to finish.
Job Type: Full-time
Experience:
Azure DevOps: 2 years (Preferred)
.NET: 2 years (Required)
total work: 5 years (Required)
DevOps Engineer: 2 years (Required)
Education:
Bachelor's (Required)
Location:
Coimbatore, Tamil Nadu (Preferred)
Licence:
Azure DevOps AZ-900 or AZ-400 or similar (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Java Developer,"Veteran Owned Firm Seeking a Java Developer with TS/SCI for Role in Springfield, VA
My name is Stephen Hrutka and I am the owner of a Veteran-owned firm in Washington, DC focused on Supply Chain, Strategic Sourcing, and Technical/Cleared Recruiting.
HRUCKUS helps other Veteran Owned businesses recruit for positions across the SBA, HHS, DARPA, and other cutting-edge R&D related defense agencies.
We just signed a new client looking to hire a Java Developer with active TS/SCI for a role in Springfield, VA.
Please see below for the position description. If youre interested, I'd be glad to provide more details about the role and further discuss your qualifications.
Thanks,
Stephen M Hrutka
Principal Consultant
www.hruckus.com
Executive Summary: HRUCKUS is looking for a Java Developer with TS/SCI to research, design, develop, and/or modify enterprise-wide systems and/or applications software.
Position Description: The team will provide Operations and Sustainment support for the Application Service Provider (ASP) components of the operational Content Services systems and applications. Operations Support is the performance of those activities that enable systems and applications to meet performance and other defined mission requirements or service in a cost-effective manner.
Position Duties:
Designs, develops, codes, tests and debugs highly complex new software products or makes significant enhancements to existing software
Develops and applies advanced methods, theories, and research techniques in the investigation and solution of complex and advanced software applications and problems
Resolves highly complex hardware/software compatibility and interface design considerations
Conducts investigations and tests of considerable complexity
Factors emerging technologies and product supportability into design and implementation
Provides input to staff involved in writing and updating technical documentation such as user manuals, system documentation, and training materials
Advises hardware engineers on machine characteristics that affect software systems, such as storage capacity, processing speed, and input/output requirements
Prepares reports on analyses, findings, and project progress, and presents results to management and/or customer personnel
Serves as a customer interface to resolve problems and ensure requirements are met on a timely basis
Provides guidance and work leadership to less-experienced software developers and may have supervisory responsibilities
Serves as a technical team or task leader
Maintains current knowledge of relevant technology as assigned
Participates in special projects as required
Education/Experience Requirements: BA/BS and 5+ years of experience
Position Required Skills:
Java
Visual Studio
JBOSS"
Network Administrator,"Job Duties:
Hardware and Software installation and troubleshooting management.
Day to day troubleshooting WI-FI access points.
Strong knowledge of Network and Server maintenance.
Hands on experience of handling windows based servers.
Able to use variety of IT Software and resolve Hardware issues.
The candidate should be able to perform the work in relation to Network Administrator and Security, configure and maintain all network switches, routers and firewalls.
What Were Looking For:
A person that aspires to be a leader and has a proactive can do attitude and has a proven track record driving successful projects.
Problem Solving, Strategic Planning, Multi-tasking
Energetic, self-motivated, with a strong propensity to succeed.
Highly organized, with an ability to prioritize time-sensitive assignments.
Job Types: Full-time, Contract
Salary: 10,000.00 - 15,000.00 per month
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Network Administration: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Backend Developer,"Looking For Java Developer with python :
Experience in JAVA, JAVA scripts, SpringBoot .
Experience in Python application development .
Extensive experience in backend Database .
Extremely team oriented, collaborative and flexible.
Strong aptitude for learning new technologies.
Ability to work collaboratively and flexibly.
Job Type: Full-time
Salary: 13,016.00 - 50,000.00 per month
Experience:
total work: 1 year (Preferred)
java: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Node js developer,"Job Title: Node JS Developer
Location: Malappuram, Kerala
Company: COCO SHOPPY
Tech Skills:
Working on an existing NodeJS backend applications
Hosted on the cloud
1+ year experience with NodeJS
Very modern application full unit test coverage and they are adding exciting features
Proficiency in MongoDB.
Contact 91 8138 800 801
Job Types: Full-time, Walk-In
Salary: 200,000.00 - 800,000.00 per year
Work Remotely:
No"
Node js developer,"Node js developer
Urgent need of node js developer for one of reputed client
Exp: 8 to 16yrs
Location: Hyderabad
Skills: java,spring,hibernate,node js
Atleast 3 to 4 yrs in node js
\* References are appreciated.
Job Type: Full-time"
Machine Learning,"OUR STORY:
JioSaavn is South Asias leading music streaming service. We are over 200 entrepreneurs, across New York, California, Mumbai, Gurgaon, and Bangalore, who help music lovers access, discover, and listen to their favorite songs across languages and genres. In early 2018, a merger between JioMusic and Saavn was announced; creating a combined entity valued at over $1 billion.
We blend digital technology, data analysis (which we have affectionately coined Music Science), and a strong, fearless business acumen to reach all corners of the globe. Through partnerships with Apple, Google, Amazon, Facebook, Twitter and Shazam - to name a few - JioSaavn reaches more music fans across the world. Our award-winning mobile products, partnerships, innovations and thought leadership have been featured in some of the worlds leading publications, from The New York Times, to The Wall Street Journal, The Economic Times to Forbes, and many more. We are well-funded by some of the worlds most successful institutional investors and global media companies as well as a number of strategic individuals. Beyond investing, they are advisors and supporters of our vision, our passion, and our collective ability to deliver a revolutionary music experience as the leader in India.
OUR CULTURE:
At JioSaavn, we ignite passion and performance to work towards a collective goal: creating the perfect mobile entertainment ecosystem that delivers the best possible music experience to millions of listeners around the world. Our default mode is that of perpetual innovation. Together, we form a concerted rhythm that goes beyond borders. We don't just go with the flow, we create it.
JioSaavn offers a dynamic and unconventional work environment, full of fun wholesome experiences from in-office performances by some of the worlds most beloved musicians to opportunities for international travel. We believe creativity and technology blend together like sweet melodies. When you choose JioSaavn, you join a diverse world of high-calibre techies, artists, and inventors hailing from companies like Yahoo!, Twitter, LinkedIn, Google, Qualcomm, HBO, Microsoft, Flipkart, Amazon, Paytm, Quikr, MSN, and NDTV. We are one of the few digital companies to provide employment opportunities that meet the Silicon Valley benchmark right here in Mumbai! Figures, since weve got Silicon Valley covered, too.
Our value-based, people-first work culture is about empowering every individual in our global team to be catalysts for change in this dynamic digital world. Every day is an opportunity to bring your vision to life, and to expand, learn and grow. No idea is left unconsidered. No voice is left unheard.
With listeners speaking multiple languages in almost every country in the world, we like to think we have the most diverse user base on the planet. This has only been made possible because of the value we place on radical inclusivity in our offices across the globe. We believe different is wonderful, and what sets us apart is also what brings us closer. JioSaavn prides itself on being an equal opportunity employer. We have committed ourselves to creating a safe environment with fair and equal access and opportunities, sans discrimination. We encourage everyone to be open to experiences and perspectives beyond their normal; divergent thinkers create differentiated products, and even better music.
If our vibe matches with yours, we'd love to hear from you.
ROLE & RESPONSIBILITIES:
End to end product tracking (events structuring, implementation with engineering teams, QA). This includes working with the engineers to ensure that every feature/new product release has all relevant events, are properly tested and can deliver relevant metrics to the Prod Owners.
Defining & documenting all the structural changes in events & communicate them to the relevant teams.
Partnering with Data-Infra & BI teams to help build out our data platforms & infrastructure.
Providing assistance to the Product Team with data analysis and guide the product decisions based on insights from data validation & A/B Testing.
Creating reports on their findings and communicating next steps to key stakeholders.
Documenting and speaking clearly, the complex ideas & findings.
REQUIREMENTS:
Have 1-2 years of data analyst experience.
Adept in writing optimised SQL/Hive Query & knowledge about Big Data framework.
Strong hold in scripting languages like Python/R.
Proficiency in web/product analytics tools like Google analytics, Amplitude, web analytics etc.
Basic Understanding of statistical/predictive modelling and segmentation techniques.
Proficient in working with advanced Excel and Powerpoint.
Be great in translating data to insights, report writing and relevant visualisations.
Strong communication/interpersonal skills along with an eye for detail.
Demonstrated knowledge of and skill in decision making, customer service, interpersonal relations, problem solving, project management, quality management, written communication, results orientation, strategic thinking.
Experience in the technology industry with the big-data infra will be a bonus.
BENEFITS AND PERKS:
At JioSaavn, we blur work and play, and you get all the perks of a global company. You will get to work with a dynamic group of entrepreneurs, who are delivering results and working zealously across time zones to make a difference in the way the world experiences music. We love what we do, and we think you will too.
Work days: Monday to Friday (weekends off)
Group Mediclaim
Fun Fridays
Flexible vacation policies
Free healthy (and unhealthy) lunches & snacks
JioSaavn -sponsored team outings
Powered by JazzHR"
Database Administrator,world 's leading video ecommerce retailer qvc ha history growth success go unmatched $ 8.8 billion business reach 300 million home worldwide qvc continues grow on-line on- air mobile ranked 3 largest mobile commerce player among multi-category retailer nearly 3 million downloads qvc apps iphone ipad u uk germany global organization expanding search tech talent join high performing team innovative technology-driven company embrace corporate responsibility committed people u headquarters located outside philadelphia west chester pa whether coming center city airport suburb regional rail service qvc shuttle service provides stress-free daily commute work database administrator qvc professional managing designing & supporting db2 z/os plus database platform db2 luw sql server job description detail essential duty responsibility executes defined product lifecycle manages product lifecycle component infrastructure assure operational availability proposes change implementation gather data analyzes capacity performance analyzes current state infrastructure identifies opportunity improvement contributes change established roadmaps document effectively executes implementation change area responsibility provides ongoing support troubleshooting installed technical solution analyzing chain event applying technical knowledge following established procedure standard implement and/or support implementation new technology area infrastructure promotes technical standard support migration effort future infrastructure contributes disaster recovery contingency plan related area infrastructure applicable prepares documentation describes installation operating procedure including system build configuration guide limited guidance provides first/second level troubleshooting technical operational support escalate appropriate medium large sized application infrastructure project interface business analyst project manager application developer business client clarify requirement make technology decision manages project support work 24x365 global application system lead participate swat team involving application direct impact company bottom line customer perspective company global perspective lead technical design execution medium large sized application infrastructure project involve multiple inter-related technology multiple vendor leading edge technology great operational implementation risk planning execution system impact company bottom line future lead development analysis rfps rfis related domain medium large size project work vendor qvc procurement legal ensure success review capacity usage performance assigned technology core system based business metric understands performance threshold analyzes interprets data determine issue make recommendation ensure optimal performance reliability mission critical global enterprise system direct impact company bottom line customer perception lead evaluation new technology relative domain make strategic recommendation analyzes current state infrastructure identifies opportunity improvement proposes design change review senior engineer proposes change established roadmaps document effectively implement change area responsibility performs advanced troubleshooting may involve significant choice many different possible procedure address problem solves problem independently communicates client guidance understand explain business technical issue respond user problem explain new technology present deliverable effectively probe user determine actual nature underlying cause user problem produce basic documentation clear concise manner adhering standard share knowledge effectively within team form productive internal network client vendor colleague may lead technical execution phase small moderate sized application infrastructure project work senior engineer larger project may assist technical design guidance senior engineer participates review vendor proposal receives general direction ; work typically reviewed periodically must able explain support decision made analyzes client need develops unique solution chooses approach procedure addressing work task applying multiple varied option selects appropriate work procedure approach address technical challenge make determination escalate problem based level experience comfort subject matter identifies opportunity improvement provides recommendation leadership established procedure slas specific job knowledge demonstrates proficiency db2 z/os experience db2 luw sql server plus independently evaluate resolve problem posse solid understanding current infrastructure build expertise domain also developing knowledge emerging technology understands client requirement impact technical direction solution understands organization structured current technology support affect business posse good working knowledge different area organization refer typical request go assistance developing basic understanding retail industry understands impact role regulation law company policy standard procedure qualification education experience typical candidate posse 8+ year relevant experience b degree computer science related field equivalent experience db2 database administrator dba engineer qvc inc. wholly owned subsidiary liberty interactive corporation nasdaq qvca qvcb world leading video ecommerce retailer qvc committed providing customer thousand innovative contemporary beauty fashion jewelry home product programming distributed approximately 300 million home worldwide operation u.s. japan germany united kingdom italy joint venture china based west chester pa. founded 1986 qvc ha evolved tv shopping company leading ecommerce mobile commerce retailer company website qvc.com ranked among top general merchant internet site qvc q q ribbon logo registered service mark er mark inc. equal opportunity employer qvc committed diverse workforce also committed barrier-free employment process order ensure reasonable accommodation individual pursuant applicable law individual require accommodation job application process posted position may contact u careersus @ qvc.com assistance
Node js developer,"Job Description
We are looking for a Node.js Developer with 4+ years of experience, responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. Therefore, a basic understanding of front-end technologies is necessary as well.
Responsibilities
Integration of user-facing elements developed by front-end developers with server side logic
Writing reusable, testable, and efficient code
Design and implementation of low-latency, high-availability, and performant applications
Implementation of security and data protection
Integration of data storage solutions
Skills And Qualifications
Strong proficiency with Node Js
Knowledge of Node.js and frameworks like Express, StrongLoop
Understanding the nature of asynchronous programming and its quirks and workarounds
Good understanding of server-side templating languages such as Jade, EJS, etc
Good understanding of server-side CSS preprocessors such as Stylus, Less, etc
Basic understanding of front-end technologies, such as HTML5, and CSS3
Understanding accessibility and security compliance
User authentication and authorization between multiple systems, servers, and environments
Integration of multiple data sources and databases into one system
Understanding fundamental design principles behind a scalable application
Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform
Creating database schemas that represent and support business processes
Implementing automated testing platforms and unit tests
Proficient understanding of code versioning tools, such as Git
Job Types: Full-time, Walk-In
Job Type: Temporary
Salary: Up to 80,000.00 per month
Schedule:
Monday to Friday
Experience:
software development: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
javascript: 4 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
PHP Developer,"No. of Posts
3
Min. Experience
3 years
Job Profile
PHP Developer: Must have at least 3+ yrs experience in developing PHP Web applications. Excellent knowledge of PHP, MySql, Database Designing, Ajax, Css.
Skills
Strong in PHP/ MySQL, CSS, HTML/DHTML, JavaScript and jQuery.
PHP MySQL Development & Support for diverse Web based applications.
Knowledge of Ecommerce Websites, CMS, Shopping Cart, CMS & Application development
Should have strong fundamentals, good coding standards.
PHP/ MySQL, CSS, HTML/DHTML, JavaScript.
Work primarily with PHP, procedural and object-oriented design, dynamic content retrieval, Unit testing techniques, debugging techniques, HTTP, MySQL and Apache.
Good knowledge of HTML/PHP editor like Dreamweaver is must.
Good written and oral communication skills.
Skills Mandatory
Proficient in Web-based Development
Strong Programming skills in PHP, HTML, MySQL, JavaScript, AJAX, CSS.
Good experience in ,PHP ,MySQL, Joomla CMS
Contact Email: hr@rpwebapps.com"
Flutter Developer,"We are looking for a Android/Flutter developer (preferably 2-3 years experienced) interested in building mobile apps on Android platforms. You will be responsible for architecting and building these applications, as well as coordinating with the teams responsible for other layers of the product infrastructure. Building a product is a highly collaborative effort, and as such, a strong team player with a commitment to perfection is required.
Skills Required :
Candidate must have 6-months flutter experience
Work experience in Android Studio is an advantage.
Experience working with remote data via REST and JSON
Experience of handling location services, notifications, video recording, rest APIs, 3rd party integrations in a flutter
Experience in handling user-friendly UI based on requirements in a flutter
Knowledge and understanding of Firebase
Strong understanding of design patterns over and above MVP, MVVM, and MVC
Solid understanding of the full mobile development life cycle
Ability to learn and adapt as per the requirement and ready to face new challenges.
Willing to work with cross-platform frameworks.
Contact: 9099901673 (Whatsapp)
Job Types: Full-time, Walk-In
Salary: 22,000.00 - 27,000.00 per month
Experience:
Android development: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
JavaScript Developer,"Good in HTML, CSS, Javascript and Jquery
Job Type: Full-time
Salary: 15,000.00 - 25,000.00 per month
Experience:
JavaScript: 2 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Machine Learning,"Business Title
Machine Learning Intern (Technical-Engineering)
30-Oct-2020
Requisition Number
27370BR
Job Description and Requirements
Requisition Description
You are pursuing or have strong interest in computer science academic courses of study in machine learning or a related field
You have some experience with machine learning software packages
Ability to design Machine Learning Applications
This role involves software application development around Lynx Design System. The candidate would need to understand functional specifications, develop detailed implementation specification, create software architecture and implement SW in Python/JavaScript/Scala
Basic Statistics and Probability Theory
Working knowledge of Pandas and Apache Spark
Requisition Requirements
Graduate student (B.Tech./M.Tech/MS/ME)
Excellent programming skills in Python/Java/Scala/C++.
Working knowledge of Web Based UI Development (Node JS/Angular JS)
Hiring Location
INDIA - Bangalore
Hire Type
Intern
Job Category
Interns/Temp
Country
India"
JavaScript Developer,"We are looking for Freshers, who are keen to learn technology in-depth and deliver the quality product to the US, European and Australian clients as per their quality standards.
We will provide training and mentorship to groom your skills match the industry standards.
If you have previous work experience in JavaScript based technology like React JS, Angular JS then it will be an added advantage.
Job Types: Full-time, Fresher
Salary: From 15,000.00 per month
Schedule:
Day shift
Monday to Friday
Supplemental Pay:
Performance bonus
Experience:
software development: 1 year (Preferred)
JavaScript: 1 year (Preferred)
Education:
Bachelor's (Required)
Location:
Indore, Madhya Pradesh (Required)
Work Remotely:
Temporarily due to COVID-19"
iOS Developer,"Company description
PlugXR, Inc. is an Augmented Reality (AR)/ Virtual reality (VR)/ Mixed Reality (MR) Silicon Valley start-up with our headquarters based in Sunnyvale, California (USA), Sales Department in Sweden, and R&D Centre in Hyderabad (India). We aim to accelerate and expand the XR market for everyone with ZERO Coding & Dependency to create & publish XR Apps in minutes while supporting the XR Ecosystem. We are now on course to enable 3 million+ XR users across industries by late 2020.
Job description
We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications. Your primary focus will be developing high-end iOS applications for the latest Apple mobile devices. Your duties may include collaborating with the design team for new application features, identifying and fixing application bottlenecks, maintaining the core code, and updating applications published on the App Store.
To ensure success as an iOS Developer, you should have a strong working knowledge of iOS Frameworks, be proficient in Objective-C, and be able to work as part of a team. Ultimately, an outstanding iOS Developer should be able to create functional, attractive applications that perfectly meet the needs of the user.
iOS Developer Responsibilities:
Designing and building mobile applications for Apples iOS platform.
Collaborating with the design team to define app features.
Ensuring quality and performance of application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before final release.
Publishing application on App Store.
Maintaining the code and atomization of the application.
Designing and implementing application updates.
iOS Developer Requirements:
Bachelors degree in Computer Science or Software Engineering.
Experience range from between 3 - 5yrs.
Proven experience as an app developer.
Proficient in Objective-C, Swift, and Cocoa Touch.
Extensive experience with iOS Frameworks such as Core Data and Core Animation.
Knowledge of iOS back-end services.
Knowledge of Apples design principals and application interface guidelines.
Proficient in code versioning tools including Mercurial, Git, and SVN.
Knowledge of C-based libraries.
Familiarity with push notifications, APIs and cloud messaging.
Experience with continuous integration
*Nice to have good experience with ARKit framework.*
Please visit : https://www.plugxr.com/ to know about the company.
Application Deadline: 24/11/2020
Job Type: Full-time
Salary: 500,000.00 - 1,000,000.00 per year
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
iOS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Objective-C (Preferred)
Work Remotely:
No"
Full Stack Developer,searching outstanding self-motivated junior web developer responsible developing innovative reusable web-based tool lamp stack wordpress javascript jquery junior web developer apply expertise web programming writing clean efficient semantic code provide technical solution engaging digital campaign streamline production task managing publishing digital content junior web developer also assist production maintenance web page email campaign web application act technical lead variety marketing project take place throughout school year full-time year round benefited position working monday friday 9:00am 6:00pm agreed upon schedule director start date asap learn harker please visit website http //www.harker.org looking bachelor degree 1-4 year relevant education experience web tooling automation e.g git grunt gulp npm bower etc least 2 year relevant experience building website and/or web application proficient html cs javascript server-side language php python ruby working knowledge wordpress theme and/or plugin development linkedin profile url online portfolio work essential duty responsibility web development/programming create user interface provided design concept using html cs javascript install configure troubleshoot maintain wordpress installation build custom plugins theme needed integrate open-source plugins library tool project apply latest web development trend standard create web page email web application widely accessible user-friendly secure easily maintainable identify development problem offer solution within team setting provide technical solution streamline and/or automate production task possible participate full lifecycle website initial planning stage launch maintenance openly communicate regular status change project general content management gather produce proof publish web content harker school marketing channel email web daily basis perform routine site maintenance update needed use collect analyze data provided web analytics software google analytics crazyegg optimizely etc _all personnel harker office communication must following _ posse excellent written verbal communication skill work well pressure deadline-sensitive multi-task environment posse time-management organizational skill necessary meet deadline manage workflow maintain orderly workspace contribute productive supportive positive dynamic work environment department professional dress demeanor best represent school desire work around exceptional student faculty stimulating academic environment school growing national reputation posse strong work ethic exercise discretion prudent judgment handling confidential sensitive information _understand enthusiastically support mission school department._ _know understand follow school policies._ _know understand key role office communication play keeping parent student staff prospective family general community informed harker school activity programs._ knowledge skill & ability requirement ability communicate effective english staff outside firm etc person telephone ability sit extended period time ; able reach overhead shoulder horizontally bending waist kneeling crouching retrieve file cabinet shelf ability hear individual group telephone intercom communication public address announcement emergency signal etc posse valid california driver license working automobile ability move around three campus job site ability work evening weekend needed working condition ability see read computer screen various document related assigned activity must sufficient manual dexterity able operate office equipment including limited computer fax machine copy machine modem telephone able lift 20 pound occasionally 10 often mission mission educate student success college beyond foster kindness respect integrity within safe nurturing environment achieve academic excellence development intellectual curiosity personal accountability love learning comprehensive program exceptional faculty staff help student discover develop enjoy unique talent honor individuality embrace diversity promote leadership service preparing student take place global citizen
Full Stack Developer,edmunds driven make car buying easier ever since began publishing printed car guide 60 company ha business trust innovating way empower support car shopper edmunds launched car industry first internet site 1994 established leadership position online never looked back one trusted review site internet million visitor use research shopping buying tool every month make easy informed decision next car consumer bring peace mind dealer make tool help solve problem sell car ask ? key ingredient enthusiastic employee progressive company culture cutting-edge technology want join team ? read find ! define design develop software system around edmunds user experience balancing urgency business process system quality innovation breakdown technical challenge component part best work distributed team centered santa monica office helping people find best car deal period using nodejs java among technology build customer experience million people find best deal come join dynamic team thinking scalable web solution every single day build rich user experience using latest front-end technology react nodejs sas html create highly scalable distributed system create mission-critical service java nodejs engineer deploy multiple system process across spectrum aws service lambda api gateway kinesis sn dynamodb others need understanding web application development front-end data storage using appropriate technology already familiar knowledge pro con distributed system development ability mentor others passion never stop learning - stack constantly evolving want job ? stack constantly evolving ! stodgy attitude technology help shape future stack people ! get work talented people impact ! tangible impact company car buying process united state think big ! working @ edmunds.com employee think pretty great place work pretty impressive publication think recognized one best place work fortune magazine great place work la business journal last 6 year ! computerworld built la 've also identified one best workplace specifically technology also diversity asian american fact ceo avi steinlauf wa rated one glassdoor 's highest rated ceo ! interested learning joining mission love hear ! edmunds consider employment qualified candidate criminal history manner consistent requirement applicable law li-post
Machine Learning,"Job Description
Our brand is rapidly growing and its time to add to our production Team! We are looking for an enthusiastic Virtual Data Analyst who fits with our company culture and is excited to evaluate, manage, and maintain the quality of all of our projects!
ARDEM Data Services, part of a US-based global professional services company, is experiencing rapid growth and working for many notable large companies. We provide specialized boutique outsourcing and business automation solutions in the US and abroad. Our clients include fashion moguls, pop culture clients, and other household name brands! Companies come to us when they are looking for a true partner to help them grow for long term capacity. With every person we add to our production team- we are looking for them to help us provide our clients with the white-glove service they desire.
We are looking for graduate candidates who could work with us during the Night Shift, i.e., 12:00 AM to 09:00 AM, five days a week.
Work from Home Opportunity - Job Requirements:
Job Type: Either Full time (8 Hrs) or Part-time
Nature of Work: Data Processing of US Logistics invoices
Work Time: 12:00 AM to 09:00 AM (Monday to Friday)
Shift Time: Nightshift
Employment Type: Contractual
Graduates: B.Tech/B.Sc/B.Com/BBA
Postgraduates: M.Tech/M.Sc/M.Com/MBA
Communication: Excellent English Skills
Resources: PC/Laptop and Broadband connection.
Experience: Both Freshers and Experienced candidates can apply.
If you are looking for an exciting work from home opportunity then look no further as we are hiring processors and analysts to work from home!
Learn more at- https://ardem.com/ardem-data-services-private-limited-careers/
Job Types: Full-time, Part-time
Salary: 144,000.00 - 180,000.00 per year
Schedule:
Night shift
Experience:
total work: 2 years (Required)
Education:
Bachelor's (Required)
Location:
Lucknow, Uttar Pradesh (Preferred)
Language:
English (Required)
Shifts:
Night (Required)"
Backend Developer,"Job Responsibilities:
Design and build efficient, scalable systems that are used by millions of people,
Own what you build as you create, test, and refine whats under the hood of our pages and services,
Investigate production issues pertaining to customer features to determine root cause and implement solutions,
Investigate existing queries and write new queries with performance optimization in mind,
Build well-designed software in a way that is generic, reusable, and easily extensible, as well as solves the business needs and requirements,
Collaborate with product managers, designers, and software engineers to ensure design vision is maintained, the final markup is standards compliant, and UI deliverables are completed on time,
Work with the real-time feedback from our users (external and internal) to make the products better,
Discover, design, develop, deploy, debug. Repeat!
Requirements:
1-2 years of experience,
Proficiency in web scripting programming with PHP,
Experience with MySQL Databases,
Top-notch programming skills in JavaScript and a strong understanding of web fundamentals,
Design, build and maintain high performance, scalable and secure code,
Experience with cloud services like AWS is plus,
Experience with MVC architecture is a plus,
Knowledge / experience in building an API,
Solid understanding of the foundations of security and best practices,
Good grasp of data structures and algorithms,
Excellent problem-solving skills,
Take ownership of the backend services, ensure the best possible performance, quality and responsiveness, as well as maintaining code quality, organisation and testing/deployment,
Passionate about technology and willing to develop expertise in an emerging field,
Strong organisational and communication skills, team player.
Perquisites & Benefits:
A competitive salary,
Opportunity to be part of a diverse working environment, valuable social sector work experience,
Fun, casual, relaxed and flexible work environment.
Job Type: Full-time
Salary: Up to 90,000.00 per month
Benefits:
Work from home
Schedule:
Morning shift
Experience:
Programming: 1 year (Required)
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Required)
Speak with the employer
+91 7275116394"
